company_ID,company_Name,federalState,source,reason,trial_starts_at,trial_ends_at,company_created_at,company_Status,subTypeId,company_status_simple,no_user
C_2b114d5c19aa,C_064c74aa3399,null,search-engine,,2023-08-26 13:56:26.177,2023-09-25 13:56:26.177,2023-08-26 13:56:26.179967,ANONYMIZED,T_261633459b54,INACTIVE,false
C_16d84a4729c6,C_71047ad4d93e,null,other,,2023-08-26 14:54:42.914,2023-09-25 14:54:42.914,2023-08-26 14:54:42.917095,ANONYMIZED,T_261633459b54,INACTIVE,false
C_5115e3b28a64,C_b0b4bd3e7630,null,ads,,2023-08-26 17:50:25.38,2023-09-25 17:50:25.38,2023-08-26 17:50:25.381955,ANONYMIZED,T_261633459b54,INACTIVE,false
C_ae64f7b3fa88,C_1534c28523b9,null,search-engine,,2023-08-27 07:43:58.617,2023-09-26 07:43:58.617,2023-08-27 07:43:58.621045,ANONYMIZED,T_261633459b54,INACTIVE,false
C_5a3328071ec0,C_8d27e038729d,null,search-engine,,2023-08-27 11:28:03.337,2023-09-26 11:28:03.337,2023-08-27 11:28:03.340396,ANONYMIZED,T_261633459b54,INACTIVE,false
C_e47b82018e08,C_08df640f08a1,null,search-engine,,2023-08-27 17:29:15.161,2023-09-26 17:29:15.161,2023-08-27 17:29:15.178512,ANONYMIZED,T_261633459b54,INACTIVE,false
C_87ad5a83e71b,C_c60be0648b65,null,social,,2023-08-27 21:55:50.721,2023-09-26 21:55:50.721,2023-08-27 21:55:50.722268,ANONYMIZED,T_261633459b54,INACTIVE,false
C_663bbfe04cee,C_044d60115e8c,null,search-engine,,2023-08-28 10:39:16.423,2023-09-27 10:39:16.423,2023-08-28 10:39:16.424518,ANONYMIZED,T_261633459b54,INACTIVE,false
C_7c3de7b32496,C_a8ea751f8f0c,Nordrhein-Westfalen,recommended,null,2023-08-29 06:12:32.893,2023-09-28 06:12:32.893,2023-08-29 06:12:32.935745,ACTIVE,T_261633459b54,ACTIVE,false
C_ac637e948049,C_ae16b19f26c7,null,ads,,2023-08-29 08:00:20.294,2023-09-28 08:00:20.294,2023-08-29 08:00:20.294975,ANONYMIZED,T_261633459b54,INACTIVE,false
C_ac00a0ae9a1e,C_490f9318f326,null,search-engine,,2023-08-30 19:09:08.26,2023-09-29 19:09:08.26,2023-08-30 19:09:08.259093,ANONYMIZED,T_261633459b54,INACTIVE,false
C_c364ff7ddb66,C_b748e035143a,null,search-engine,,2023-09-01 12:29:13.684,2023-10-01 12:29:13.684,2023-09-01 12:29:13.686513,ANONYMIZED,T_261633459b54,INACTIVE,false
C_59601d3b9947,C_95264ca08f94,null,social,,2023-09-01 21:52:13.354,2023-10-01 21:52:13.354,2023-09-01 21:52:13.357655,ANONYMIZED,T_261633459b54,INACTIVE,false
C_729d6c20b1f2,C_59ff8d91b0d0,null,recommended,,2023-09-02 16:12:00.051,2023-10-02 16:12:00.051,2023-09-02 16:12:00.053168,ANONYMIZED,T_261633459b54,INACTIVE,false
C_6bcd45cadec4,C_208b3bd982f4,null,ads,,2023-09-03 03:17:24.486,2023-10-03 03:17:24.486,2023-09-03 03:17:24.476528,ANONYMIZED,T_261633459b54,INACTIVE,false
C_fb65c08015d5,C_54a95328aa3d,null,recommended,,2023-09-03 11:15:20.86,2023-10-03 11:15:20.86,2023-09-03 11:15:20.861319,ANONYMIZED,T_261633459b54,INACTIVE,false
C_d9dd46b2cdf4,C_32edbd0d7635,null,ads,,2023-09-03 18:30:46.292,2023-10-03 18:30:46.292,2023-09-03 18:30:46.294187,ANONYMIZED,T_261633459b54,INACTIVE,false
C_681bbb160775,C_2da7f5232269,null,search-engine,,2023-09-03 20:00:09.757,2023-10-03 20:00:09.757,2023-09-03 20:00:09.758299,ANONYMIZED,T_261633459b54,INACTIVE,false
C_6ce0fc344a04,C_06ce9f4498a3,null,recommended,,2023-09-04 09:17:16.551,2023-10-04 09:17:16.551,2023-09-04 09:17:16.554718,ANONYMIZED,T_261633459b54,INACTIVE,false
C_a36c3164c7e0,C_4cb43eac3818,null,search-engine,,2023-09-05 11:44:50.31,2023-10-05 11:44:50.31,2023-09-05 11:44:50.309775,ANONYMIZED,T_261633459b54,INACTIVE,false
C_d76b591ee6e6,C_15e75006ec97,null,search-engine,,2023-09-05 12:18:02.592,2023-10-05 12:18:02.592,2023-09-05 12:18:02.593972,ANONYMIZED,T_261633459b54,INACTIVE,false
C_79b269dc89d2,C_b50f29338196,null,search-engine,,2023-09-05 14:22:38.65,2023-10-05 14:22:38.65,2023-09-05 14:22:38.651736,ANONYMIZED,T_261633459b54,INACTIVE,false
C_b1c955dd0b00,C_0afa7db770ef,null,recommended,,2023-09-06 10:38:46.261,2023-10-06 10:38:46.261,2023-09-06 10:38:46.262453,ANONYMIZED,T_261633459b54,INACTIVE,false
C_edb3386ce53b,C_197f03e6ebac,null,other,,2023-09-06 14:14:56.063,2023-10-06 14:14:56.063,2023-09-06 14:14:56.065139,ANONYMIZED,T_261633459b54,INACTIVE,false
C_68432ff47a6b,C_7c528effa69b,null,search-engine,,2023-09-06 15:26:40.749,2023-10-06 15:26:40.749,2023-09-06 15:26:40.75423,ANONYMIZED,T_261633459b54,INACTIVE,false
C_085118e8345a,C_c24dc3197087,null,search-engine,,2023-09-06 16:24:02.872,2023-10-06 16:24:02.872,2023-09-06 16:24:02.873872,ANONYMIZED,T_261633459b54,INACTIVE,false
C_3998454cd4ea,C_37ce20141418,null,search-engine,,2023-09-06 17:33:27.789,2023-10-06 17:33:27.789,2023-09-06 17:33:27.791261,ANONYMIZED,T_261633459b54,INACTIVE,true
C_e2f50c710b54,C_8a1b281452ac,null,search-engine,,2023-09-06 17:33:58.881,2023-10-06 17:33:58.881,2023-09-06 17:33:58.881966,ANONYMIZED,T_261633459b54,INACTIVE,false
C_bef5a11610dd,C_d0c5af09f10f,null,search-engine,,2023-09-08 07:26:14.902,2023-10-08 07:26:14.902,2023-09-08 07:26:14.902927,ANONYMIZED,T_261633459b54,INACTIVE,false
C_1b4dbef21485,C_a2a469a57540,null,search-engine,,2023-09-08 23:03:19.386,2023-10-08 23:03:19.386,2023-09-08 23:03:19.387259,ANONYMIZED,T_261633459b54,INACTIVE,false
C_c2dd87119973,C_bc2dfddab27d,null,search-engine,,2023-09-10 12:50:05.637,2023-10-10 12:50:05.637,2023-09-10 12:50:05.640036,ANONYMIZED,T_261633459b54,INACTIVE,false
C_99089b21d19f,C_7465e26327e2,Sachsen,search-engine,null,2023-09-11 23:15:48.908,2023-10-11 23:15:48.908,2023-09-11 23:15:48.91311,ACTIVE,T_261633459b54,ACTIVE,false
C_b7ade98adcae,C_e26985246387,null,ads,,2023-09-12 08:27:35.251,2023-10-12 08:27:35.251,2023-09-12 08:27:35.25177,ANONYMIZED,T_261633459b54,INACTIVE,false
C_80890e07c1af,C_9bb310a0f016,null,search-engine,,2023-09-12 12:36:07.489,2023-10-12 12:36:07.489,2023-09-12 12:36:07.492151,ANONYMIZED,T_261633459b54,INACTIVE,false
C_df45b9c11a39,C_b2c5cdbcd42b,null,search-engine,,2023-09-13 00:26:56.357,2023-10-13 00:26:56.357,2023-09-13 00:26:56.358957,ANONYMIZED,T_261633459b54,INACTIVE,false
C_50fcf3195b21,C_cc184da9df7f,Schleswig-Holstein,search-engine,null,2023-09-13 08:48:43.47,2024-01-07 08:48:43.47,2023-09-13 08:48:43.470728,ACTIVE,T_261633459b54,ACTIVE,false
C_dde1821ec5ca,C_2576d0676dca,null,search-engine,,2023-09-15 20:20:32.974,2023-10-15 20:20:32.974,2023-09-15 20:20:32.977597,ANONYMIZED,T_261633459b54,INACTIVE,false
C_65f00a9d46ca,C_5ab46123f528,null,search-engine,,2023-09-16 04:33:43.753,2023-10-16 04:33:43.753,2023-09-16 04:33:43.756756,ANONYMIZED,T_261633459b54,INACTIVE,false
C_2e16a3ecde5d,C_67c44ca48b85,null,ads,,2023-09-16 09:24:15.818,2023-10-16 09:24:15.818,2023-09-16 09:24:15.819205,ANONYMIZED,T_261633459b54,INACTIVE,false
C_da062412b01a,C_684fd17c992d,null,search-engine,,2023-09-16 15:18:49.014,2023-10-16 15:18:49.014,2023-09-16 15:18:49.115944,ANONYMIZED,T_261633459b54,INACTIVE,false
C_8ef4336d768f,C_55e9e27538cf,null,recommended,,2023-09-17 21:00:55.734,2023-10-17 21:00:55.734,2023-09-17 21:00:55.746622,ANONYMIZED,T_261633459b54,INACTIVE,false
C_d061cacb9de5,C_115402af4235,null,search-engine,,2023-09-18 06:33:10.971,2023-10-18 06:33:10.971,2023-09-18 06:33:10.972587,ANONYMIZED,T_261633459b54,INACTIVE,false
C_1fec5d3e1f2e,C_537fc0248ffe,null,search-engine,,2023-09-18 14:05:25.568,2023-10-18 14:05:25.568,2023-09-18 14:05:25.569044,ANONYMIZED,T_261633459b54,INACTIVE,false
C_010bbd36bbb2,C_628afa81b79f,null,search-engine,,2023-09-20 06:29:00.818,2023-10-20 06:29:00.818,2023-09-20 06:29:00.819138,ANONYMIZED,T_261633459b54,INACTIVE,false
C_ce1036cd92c3,C_1d1ff301c106,null,search-engine,,2023-09-20 08:26:43.837,2023-10-20 08:26:43.837,2023-09-20 08:26:43.840197,ANONYMIZED,T_261633459b54,INACTIVE,false
C_03ac66716737,C_7c48f5a4c4eb,null,search-engine,,2023-09-20 12:59:58.139,2023-10-20 12:59:58.139,2023-09-20 12:59:58.141899,ANONYMIZED,T_261633459b54,INACTIVE,false
C_c5235444ea08,C_a645f7d6636f,null,search-engine,,2023-09-20 22:30:37.795,2023-10-20 22:30:37.795,2023-09-20 22:30:37.797393,ANONYMIZED,T_261633459b54,INACTIVE,false
C_534b9225f01a,C_279403afb665,Brandenburg,recommended,null,2023-09-21 12:53:39.739,2023-10-21 12:53:39.739,2023-09-21 12:53:39.739279,ACTIVE,T_261633459b54,ACTIVE,false
C_5fa7e7795bb0,C_7cb1d7adb54a,null,search-engine,,2023-09-22 11:56:10.424,2023-10-22 11:56:10.424,2023-09-22 11:56:10.424502,ANONYMIZED,T_261633459b54,INACTIVE,false
C_546b1c524e93,C_01ecac7d68dd,null,search-engine,,2023-09-22 13:48:45.536,2023-10-22 13:48:45.536,2023-09-22 13:48:45.537302,ANONYMIZED,T_261633459b54,INACTIVE,false
C_3623d0e97f00,C_b478ad97b8cd,null,email,,2023-09-22 20:11:53.612,2023-10-22 20:11:53.612,2023-09-22 20:11:53.613552,ANONYMIZED,T_261633459b54,INACTIVE,false
C_15b82957f288,C_a13e37077f92,null,search-engine,,2023-09-23 09:32:02.024,2023-10-23 09:32:02.024,2023-09-23 09:32:02.026341,ANONYMIZED,T_261633459b54,INACTIVE,false
C_7bd03770e34f,C_3c1216ba04bf,null,search-engine,,2023-09-24 09:22:01.911,2023-10-24 09:22:01.911,2023-09-24 09:22:01.910171,ANONYMIZED,T_261633459b54,INACTIVE,false
C_616e1f5d1f2a,C_1e4fd741d994,null,search-engine,,2023-09-24 21:12:11.954,2023-10-24 21:12:11.954,2023-09-24 21:12:11.963618,ANONYMIZED,T_261633459b54,INACTIVE,false
C_9d3e9ae93bc7,C_ba29f1e49491,null,search-engine,,2023-09-25 15:48:55.231,2023-10-25 15:48:55.231,2023-09-25 15:48:55.236209,ANONYMIZED,T_261633459b54,INACTIVE,false
C_efa82291d0c3,C_a7596de97d12,null,search-engine,,2023-09-26 09:18:43.222,2023-10-26 09:18:43.222,2023-09-26 09:18:43.225432,ANONYMIZED,T_261633459b54,INACTIVE,false
C_728a4117ee9e,C_0d6c6864a232,Baden-Württemberg,search-engine,null,2023-09-27 09:10:40.211,2023-10-27 09:10:40.211,2023-09-27 09:10:40.212407,ACTIVE,T_261633459b54,ACTIVE,false
C_cb2e9ccb066e,C_8e3be8148dfe,null,search-engine,,2023-09-27 20:36:42.385,2023-10-27 20:36:42.385,2023-09-27 20:36:42.380897,ANONYMIZED,T_261633459b54,INACTIVE,false
C_5df9a49920f1,C_b7cb074890d9,null,search-engine,,2023-09-28 13:08:22.179,2023-10-28 13:08:22.179,2023-09-28 13:08:22.181235,ANONYMIZED,T_261633459b54,INACTIVE,false
C_f85856366b8c,C_a7343792c89b,null,search-engine,,2023-09-28 19:23:05.803,2023-10-28 19:23:05.803,2023-09-28 19:23:05.803421,ANONYMIZED,T_261633459b54,INACTIVE,false
C_ea331a5a518d,C_641ffc746f9c,null,search-engine,,2023-09-28 21:24:07.254,2023-10-28 21:24:07.254,2023-09-28 21:24:07.260767,ANONYMIZED,T_261633459b54,INACTIVE,false
C_ed4bd3362a7e,C_ddf360719e93,null,search-engine,,2023-09-29 06:18:05.151,2023-10-29 06:18:05.151,2023-09-29 06:18:05.153833,ANONYMIZED,T_261633459b54,INACTIVE,false
C_12c498d552cc,C_c74c1f225d51,null,search-engine,,2023-09-29 16:54:19.657,2023-10-29 16:54:19.657,2023-09-29 16:54:19.657327,ANONYMIZED,T_261633459b54,INACTIVE,false
C_0832fcbd85f5,C_5695c4c547f3,null,search-engine,,2023-09-30 13:38:06.485,2023-10-30 13:38:06.485,2023-09-30 13:38:06.485884,ANONYMIZED,T_261633459b54,INACTIVE,false
C_5a2b8fc5c714,C_3f86807cea8b,null,search-engine,,2023-10-01 03:17:35.557,2023-10-31 03:17:35.557,2023-10-01 03:17:35.563361,ANONYMIZED,T_261633459b54,INACTIVE,false
C_60093df66061,C_88791f6232c6,null,search-engine,,2023-10-02 15:19:54.916,2023-11-01 15:19:54.916,2023-10-02 15:19:54.918352,ANONYMIZED,T_261633459b54,INACTIVE,false
C_ece0e3207255,C_3570090f9b3e,null,recommended,,2023-10-03 03:50:37.849,2023-11-02 03:50:37.849,2023-10-03 03:50:37.850771,ANONYMIZED,T_261633459b54,INACTIVE,false
C_ed49cf31d730,C_163ceb721465,null,search-engine,,2023-10-03 07:44:22.129,2023-11-02 07:44:22.129,2023-10-03 07:44:22.133458,ANONYMIZED,T_261633459b54,INACTIVE,false
C_a182ba13e57f,C_7edc2c59ea16,null,mail,,2023-10-03 18:12:40.807,2023-11-02 18:12:40.807,2023-10-03 18:12:40.808231,ANONYMIZED,T_261633459b54,INACTIVE,false
C_ec976e543c28,C_6dd9cb15ec2c,null,search-engine,,2023-10-04 17:26:34.222,2023-11-03 17:26:34.222,2023-10-04 17:26:34.225567,ANONYMIZED,T_261633459b54,INACTIVE,false
C_37646b928e27,C_95a18b219a19,null,search-engine,,2023-10-04 18:24:35.629,2023-11-03 18:24:35.629,2023-10-04 18:24:35.630143,ANONYMIZED,T_261633459b54,INACTIVE,false
C_e4161629dfcf,C_96014063e7a0,null,search-engine,,2023-10-05 10:32:13.527,2023-11-04 10:32:13.527,2023-10-05 10:32:13.530033,ANONYMIZED,T_261633459b54,INACTIVE,false
C_f1b890cffd9c,C_0590b556f2a5,null,social,,2023-10-05 17:23:16.952,2023-11-04 17:23:16.952,2023-10-05 17:23:16.95287,ANONYMIZED,T_261633459b54,INACTIVE,false
C_37fc30e2c368,C_5721910fe812,null,recommended,,2023-10-06 09:24:11.893,2023-11-05 09:24:11.893,2023-10-06 09:24:11.894722,ANONYMIZED,T_261633459b54,INACTIVE,false
C_5b6a933e2e61,C_bc7ab66b2db7,null,search-engine,,2023-10-06 13:12:03.122,2023-11-05 13:12:03.122,2023-10-06 13:12:03.123872,ANONYMIZED,T_261633459b54,INACTIVE,false
C_41ddf4feed84,C_f6173f06ae3a,null,social,,2023-10-06 19:42:31.786,2023-11-05 19:42:31.786,2023-10-06 19:42:31.788095,ANONYMIZED,T_261633459b54,INACTIVE,false
C_d4636f1e6cba,C_63ddd42ea404,null,search-engine,,2023-10-07 00:47:37.512,2023-11-06 00:47:37.512,2023-10-07 00:47:37.512752,ANONYMIZED,T_261633459b54,INACTIVE,false
C_74965788195e,C_1ba783655177,null,ads,,2023-10-07 22:30:45.806,2023-11-06 22:30:45.806,2023-10-07 22:30:45.808026,ANONYMIZED,T_261633459b54,INACTIVE,false
C_2d7a0fe7b053,C_bceabc8f6d8c,null,search-engine,,2023-10-08 00:30:08.326,2023-11-07 00:30:08.326,2023-10-08 00:30:08.327415,ANONYMIZED,T_261633459b54,INACTIVE,false
C_1508f74f8c01,C_95a989a14014,null,search-engine,,2023-10-08 05:57:52.888,2023-11-07 05:57:52.888,2023-10-08 05:57:52.890258,ANONYMIZED,T_261633459b54,INACTIVE,false
C_a92bf132a42a,C_6ccbb74daa9f,null,search-engine,,2023-10-08 18:07:03.054,2023-11-07 18:07:03.054,2023-10-08 18:07:03.055719,ANONYMIZED,T_261633459b54,INACTIVE,false
C_7a89b2300bc7,C_308b8185a08d,null,search-engine,,2023-10-09 08:32:24.202,2023-11-08 08:32:24.202,2023-10-09 08:32:24.202733,ANONYMIZED,T_261633459b54,INACTIVE,false
C_972e672da150,C_79fb5e03e124,null,search-engine,,2023-10-09 16:12:37.616,2023-11-08 16:12:37.616,2023-10-09 16:12:37.618604,ANONYMIZED,T_261633459b54,INACTIVE,false
C_20116d9305f4,C_7a97739ac02a,null,search-engine,,2023-10-10 21:31:03.4,2023-11-09 21:31:03.4,2023-10-10 21:31:03.404875,ANONYMIZED,T_261633459b54,INACTIVE,false
C_a119941bfbff,C_e10eddade4b6,null,social,,2023-10-11 07:25:27.137,2023-11-10 07:25:27.137,2023-10-11 07:25:27.137531,ANONYMIZED,T_261633459b54,INACTIVE,false
C_ba99e5d04016,C_e4a378b5b255,null,ads,,2023-10-11 18:04:04.555,2023-11-10 18:04:04.555,2023-10-11 18:04:04.556587,ANONYMIZED,T_261633459b54,INACTIVE,false
C_4ddcec19199d,C_dff7928d9880,null,search-engine,,2023-10-12 13:19:40.551,2023-11-11 13:19:40.551,2023-10-12 13:19:40.548993,ANONYMIZED,T_261633459b54,INACTIVE,false
C_4b7d8ca4851c,C_4c1439597ddf,null,search-engine,,2023-10-13 00:23:30.934,2023-11-12 00:23:30.934,2023-10-13 00:23:30.936647,ANONYMIZED,T_261633459b54,INACTIVE,false
C_62005f3153d9,C_69147b0c9aab,null,search-engine,,2023-10-13 00:36:46.761,2023-11-12 00:36:46.761,2023-10-13 00:36:46.764281,ANONYMIZED,T_261633459b54,INACTIVE,false
C_692b9c2d678b,C_13dbd982e7ca,null,search-engine,,2023-10-13 11:29:53.955,2023-11-12 11:29:53.955,2023-10-13 11:29:53.954072,ANONYMIZED,T_261633459b54,INACTIVE,false
C_525f53353736,C_7608b5e1a400,null,other,,2023-10-16 14:07:04.119,2023-11-15 14:07:04.119,2023-10-16 14:07:04.119527,ANONYMIZED,T_261633459b54,INACTIVE,false
C_9d021234011e,C_a9667c556526,null,social,,2023-10-17 17:26:39.29,2023-11-16 17:26:39.29,2023-10-17 17:26:39.290627,ANONYMIZED,T_261633459b54,INACTIVE,false
C_418b8c3daecf,C_21fbcf8f4587,null,ads,,2023-10-17 18:21:26.481,2023-11-16 18:21:26.481,2023-10-17 18:21:26.482193,ANONYMIZED,T_261633459b54,INACTIVE,true
C_74755fdf685b,C_619ce21d8091,null,email,,2023-10-17 18:23:27.118,2023-11-23 18:23:27.118,2023-10-17 18:23:27.118724,ANONYMIZED,T_261633459b54,INACTIVE,false
C_5c7e5e4fea92,C_332b472a7cec,null,search-engine,,2023-10-17 22:09:34.572,2023-11-16 22:09:34.572,2023-10-17 22:09:34.581062,ANONYMIZED,T_261633459b54,INACTIVE,false
C_bd848b56c733,C_daf789d5671f,null,search-engine,,2023-10-21 09:57:41.276,2023-11-20 09:57:41.276,2023-10-21 09:57:41.279253,ANONYMIZED,T_261633459b54,INACTIVE,false
C_017462957b40,C_26fd021edf1e,null,search-engine,,2023-10-22 13:48:10.867,2023-11-21 13:48:10.867,2023-10-22 13:48:10.863319,ANONYMIZED,T_261633459b54,INACTIVE,false
C_adebae54dd17,C_58c05527b501,null,search-engine,,2023-10-22 14:49:35.889,2023-11-21 14:49:35.889,2023-10-22 14:49:35.885265,ANONYMIZED,T_261633459b54,INACTIVE,false
C_9040b4d1e473,C_ed2f16b08a01,null,search-engine,,2023-10-23 18:04:29.322,2023-11-22 18:04:29.322,2023-10-23 18:04:29.329636,ANONYMIZED,T_261633459b54,INACTIVE,false
C_95025b9b1919,C_d2ccf9c925a7,null,recommended,,2023-10-24 19:57:36.377,2023-11-23 19:57:36.377,2023-10-24 19:57:36.349825,ANONYMIZED,T_261633459b54,INACTIVE,false
C_b9c5095184f0,C_4351588f3802,null,other,,2023-10-24 23:52:32.301,2023-11-23 23:52:32.301,2023-10-24 23:52:32.327988,ANONYMIZED,T_261633459b54,INACTIVE,false
C_11d8ad7db391,C_bc89da1c73fb,null,other,,2023-10-25 09:52:17.289,2023-11-24 09:52:17.289,2023-10-25 09:52:17.29139,ANONYMIZED,T_261633459b54,INACTIVE,false
C_0c30285a76d0,C_2a333f411073,null,social,,2023-10-25 17:53:04.7,2023-11-24 17:53:04.7,2023-10-25 17:53:04.702709,ANONYMIZED,T_261633459b54,INACTIVE,false
C_f19eeadeea45,C_3a0338bd7e65,null,other,,2023-10-26 15:29:04.292,2023-11-25 15:29:04.292,2023-10-26 15:29:04.295739,ANONYMIZED,T_261633459b54,INACTIVE,false
C_106af31d20f8,C_4157b3e39b11,null,search-engine,,2023-10-27 03:11:01.377,2023-11-26 03:11:01.377,2023-10-27 03:11:01.360324,ANONYMIZED,T_261633459b54,INACTIVE,true
C_899b92797690,C_98b233b862f2,null,ads,,2023-10-27 03:12:38.991,2023-11-26 03:12:38.991,2023-10-27 03:12:38.975141,ANONYMIZED,T_261633459b54,INACTIVE,false
C_f24d957086f4,C_a89b6c4ec972,null,other,,2023-10-27 07:04:26.77,2023-11-26 07:04:26.77,2023-10-27 07:04:26.778591,ANONYMIZED,T_261633459b54,INACTIVE,false
C_7313327e989f,C_f69f5a0d35c0,null,other,,2023-10-27 10:11:15.497,2023-12-03 10:11:15.497,2023-10-27 10:11:15.499172,ANONYMIZED,T_261633459b54,INACTIVE,false
C_198cadc1c7dd,C_5feca42fbf61,null,other,,2023-10-27 14:34:45.909,2023-11-26 14:34:45.909,2023-10-27 14:34:45.910569,ANONYMIZED,T_261633459b54,INACTIVE,false
C_b85b5d0cf76b,C_e3669133caca,null,search-engine,,2023-10-28 04:22:43.14,2023-11-27 04:22:43.14,2023-10-28 04:22:43.141651,ANONYMIZED,T_261633459b54,INACTIVE,false
C_047700760cca,C_8b096dd97602,null,search-engine,,2023-10-28 07:45:58.902,2023-11-27 07:45:58.902,2023-10-28 07:45:58.902645,ANONYMIZED,T_261633459b54,INACTIVE,false
C_61ffffe6a1d9,C_9a546467096e,null,social,,2023-10-28 08:51:11.811,2023-11-27 08:51:11.811,2023-10-28 08:51:11.812154,ANONYMIZED,T_261633459b54,INACTIVE,false
C_61d804734ccd,C_a740d7e77b82,null,search-engine,,2023-10-28 11:54:41.095,2023-12-04 11:54:41.095,2023-10-28 11:54:41.096508,ANONYMIZED,T_261633459b54,INACTIVE,false
C_20251544465c,C_e7ce3d262b2e,null,other,,2023-10-28 15:13:57.191,2023-11-27 15:13:57.191,2023-10-28 15:13:57.192977,ANONYMIZED,T_261633459b54,INACTIVE,false
C_eddda056d295,C_9a06735f745a,null,social,,2023-10-28 17:20:44.707,2023-11-27 17:20:44.707,2023-10-28 17:20:44.70863,ANONYMIZED,T_261633459b54,INACTIVE,false
C_d019b68fb62e,C_953c89158fe4,null,search-engine,,2023-10-28 20:41:54.982,2023-11-27 20:41:54.982,2023-10-28 20:41:54.984032,ANONYMIZED,T_261633459b54,INACTIVE,false
C_148dfc864a02,C_d63f64d822f2,null,search-engine,,2023-10-29 08:50:42.499,2023-12-05 08:50:42.499,2023-10-29 08:50:42.499726,ANONYMIZED,T_261633459b54,INACTIVE,false
C_1050a0fb4ac2,C_6a7b8a6542d5,null,search-engine,,2023-10-29 11:38:14.679,2023-11-28 11:38:14.679,2023-10-29 11:38:14.678732,ANONYMIZED,T_261633459b54,INACTIVE,false
C_90500a926bc6,C_2c39d824475c,null,social,,2023-10-29 19:49:26.499,2023-11-28 19:49:26.499,2023-10-29 19:49:26.499748,ANONYMIZED,T_261633459b54,INACTIVE,false
C_035b82d921dd,C_94227da858f6,null,social,,2023-10-30 14:41:55.449,2023-11-29 14:41:55.449,2023-10-30 14:41:55.450207,ANONYMIZED,T_261633459b54,INACTIVE,false
C_4f9f98fd0b15,C_2548c65aa693,null,search-engine,,2023-11-02 20:02:26.342,2023-12-09 20:02:26.342,2023-11-02 20:02:26.34272,ANONYMIZED,T_261633459b54,INACTIVE,false
C_b8c17b230f50,C_43d364e28e37,null,other,,2023-11-02 21:02:25.599,2023-12-02 21:02:25.599,2023-11-02 21:02:25.598476,ANONYMIZED,T_261633459b54,INACTIVE,false
C_f5a0f5ae86da,C_955b975b85c2,Bayern,search-engine,,2023-11-03 10:07:44.822,2023-12-10 10:07:44.822,2023-11-03 10:07:44.823226,ANONYMIZED,T_261633459b54,INACTIVE,false
C_5019ed5e68dd,C_90f147f5493a,null,search-engine,,2023-11-03 12:15:02.14,2023-12-03 12:15:02.14,2023-11-03 12:15:02.138184,ANONYMIZED,T_261633459b54,INACTIVE,false
C_13c8fdde671b,C_0719e80c2fe2,null,search-engine,,2023-11-05 11:16:29.403,2023-12-05 11:16:29.403,2023-11-05 11:16:29.402259,ANONYMIZED,T_261633459b54,INACTIVE,false
C_201a1be24b01,C_8ccc3f0f9c86,null,search-engine,,2023-11-05 11:48:17.374,2023-12-05 11:48:17.374,2023-11-05 11:48:17.375754,ANONYMIZED,T_261633459b54,INACTIVE,false
C_63f874f8402a,C_f01eac7e5638,null,search-engine,,2023-11-05 20:24:58.121,2023-12-05 20:24:58.121,2023-11-05 20:24:58.119252,ANONYMIZED,T_261633459b54,INACTIVE,false
C_f30e4ae85b4a,C_96cb606752b6,null,search-engine,,2023-11-06 07:06:56.727,2023-12-06 07:06:56.727,2023-11-06 07:06:56.730312,ANONYMIZED,T_261633459b54,INACTIVE,false
C_485361f1ebd5,C_76ac056aad78,null,search-engine,,2023-11-06 08:02:22.349,2023-12-06 08:02:22.349,2023-11-06 08:02:22.346733,ANONYMIZED,T_261633459b54,INACTIVE,false
C_8c3f23b65792,C_4639388ae155,null,search-engine,,2023-11-06 12:49:42.392,2023-12-06 12:49:42.392,2023-11-06 12:49:42.389673,ANONYMIZED,T_261633459b54,INACTIVE,false
C_9b4bc030da5c,C_d803066f3f7c,null,social,,2023-11-06 18:28:35.199,2023-12-06 18:28:35.199,2023-11-06 18:28:35.197512,ANONYMIZED,T_261633459b54,INACTIVE,true
C_5a8e3269ffbd,C_3ef6afd856d0,null,search-engine,,2023-11-06 18:29:00.893,2023-12-06 18:29:00.893,2023-11-06 18:29:00.89116,ANONYMIZED,T_261633459b54,INACTIVE,false
C_543e025e7b5e,C_50c89b7650e4,null,other,,2023-11-08 08:42:48.547,2023-12-08 08:42:48.547,2023-11-08 08:42:48.549008,ANONYMIZED,T_261633459b54,INACTIVE,false
C_715a50e47377,C_90d9e5c85279,null,search-engine,,2023-11-09 10:27:59.675,2023-12-09 10:27:59.675,2023-11-09 10:27:59.675326,ANONYMIZED,T_261633459b54,INACTIVE,false
C_682ad81a31af,C_4a0b4289f513,null,ads,,2023-11-11 22:02:02.686,2023-12-11 22:02:02.686,2023-11-11 22:02:02.683709,ANONYMIZED,T_261633459b54,INACTIVE,false
C_fe8fa96ba15a,C_0584005d4120,null,search-engine,,2023-11-12 13:54:11.105,2023-12-12 13:54:11.105,2023-11-12 13:54:11.103136,ANONYMIZED,T_261633459b54,INACTIVE,false
C_7e2d80a68155,C_3a0287844de2,null,search-engine,,2023-11-13 12:25:47.886,2023-12-13 12:25:47.886,2023-11-13 12:25:47.888967,ANONYMIZED,T_261633459b54,INACTIVE,false
