user_course_state,assignment_id1,course_id,user_id,course_type
NOTSTARTED,A_0d818348d12e,CRS_d8ec8dc93c0c,U_8f890d2ff18e,Pflichtkurs
NOTSTARTED,A_0d818348d12e,CRS_786d9f03b585,U_8f890d2ff18e,Pflichtkurs
COMPLETED,A_4ec844399bb4,CRS_cc72e02e0ac5,U_8f890d2ff18e,Pflichtkurs
NOTSTARTED,A_4ec844399bb4,CRS_d9d682aa45cc,U_8f890d2ff18e,Pflichtkurs
NOTSTARTED,A_4a645a0abc19,CRS_c1c08b7f7539,U_8f890d2ff18e,Pflichtkurs
NOTSTARTED,A_4a645a0abc19,CRS_4d54f992e268,U_8f890d2ff18e,Pflichtkurs
NOTSTARTED,A_773afe09d0c4,CRS_cd132c9d0a77,U_8f890d2ff18e,Pflichtkurs
NOTSTARTED,A_773afe09d0c4,CRS_370895a4318a,U_8f890d2ff18e,Pflichtkurs
NOTSTARTED,A_f605cc4881b7,CRS_6147c9098988,U_ade68c4956b2,Pflichtkurs
NOTSTARTED,A_f605cc4881b7,CRS_833d4acee231,U_ade68c4956b2,Pflichtkurs
NOTSTARTED,A_f605cc4881b7,CRS_d574e04f292e,U_ade68c4956b2,Pflichtkurs
NOTSTARTED,A_d197c6264cab,CRS_c1c08b7f7539,U_ade68c4956b2,Pflichtkurs
NOTSTARTED,A_d197c6264cab,CRS_cdb1fd03f2e0,U_ade68c4956b2,Pflichtkurs
NOTSTARTED,A_d197c6264cab,CRS_652aa421f677,U_ade68c4956b2,Pflichtkurs
NOTSTARTED,A_d197c6264cab,CRS_4e675f23f1b3,U_ade68c4956b2,Pflichtkurs
NOTSTARTED,A_d197c6264cab,CRS_cc72e02e0ac5,U_ade68c4956b2,Pflichtkurs
NOTSTARTED,A_1ffb1195619f,CRS_833d4acee231,U_69ed6486329b,Pflichtkurs
COMPLETED,A_1ffb1195619f,CRS_99bee496bcf1,U_69ed6486329b,Pflichtkurs
COMPLETED,A_1ffb1195619f,CRS_4e675f23f1b3,U_69ed6486329b,Pflichtkurs
COMPLETED,A_1ffb1195619f,CRS_6147c9098988,U_69ed6486329b,Pflichtkurs
INPROGRESS,A_1ffb1195619f,CRS_45aee103d691,U_69ed6486329b,Pflichtkurs
NOTSTARTED,A_d197c6264cab,CRS_c1c08b7f7539,U_69ed6486329b,Pflichtkurs
NOTSTARTED,A_d197c6264cab,CRS_cdb1fd03f2e0,U_69ed6486329b,Pflichtkurs
NOTSTARTED,A_d197c6264cab,CRS_652aa421f677,U_69ed6486329b,Pflichtkurs
NOTSTARTED,A_d197c6264cab,CRS_4e675f23f1b3,U_69ed6486329b,Pflichtkurs
COMPLETED,A_d197c6264cab,CRS_cc72e02e0ac5,U_69ed6486329b,Pflichtkurs
COMPLETED,A_9a4963dd6059,CRS_45aee103d691,U_06319e08ee98,Pflichtkurs
NOTSTARTED,A_b328bf97783a,CRS_652aa421f677,U_7f99b378f927,Pflichtkurs
NOTSTARTED,A_b328bf97783a,CRS_d8ec8dc93c0c,U_7f99b378f927,Pflichtkurs
NOTSTARTED,A_b328bf97783a,CRS_7cbe4bec8b4e,U_7f99b378f927,Pflichtkurs
NOTSTARTED,A_b328bf97783a,CRS_4ff86a1cae13,U_7f99b378f927,Pflichtkurs
NOTSTARTED,A_b328bf97783a,CRS_5288f12722c4,U_7f99b378f927,Pflichtkurs
COMPLETED,A_14b89ef661b0,CRS_b79497d80994,U_7f99b378f927,Pflichtkurs
COMPLETED,A_14b89ef661b0,CRS_5288f12722c4,U_7f99b378f927,Pflichtkurs
COMPLETED,A_14b89ef661b0,CRS_2282c569b69d,U_7f99b378f927,Pflichtkurs
COMPLETED,A_14b89ef661b0,CRS_30138389cf9e,U_7f99b378f927,Pflichtkurs
COMPLETED,A_14b89ef661b0,CRS_f4c33888f082,U_7f99b378f927,Pflichtkurs
COMPLETED,A_51046acd0380,CRS_d323a7906b09,U_7f99b378f927,Pflichtkurs
COMPLETED,A_51046acd0380,CRS_8572cf0c6d10,U_7f99b378f927,Pflichtkurs
COMPLETED,A_51046acd0380,CRS_45ba9cb1aa8b,U_7f99b378f927,Pflichtkurs
COMPLETED,A_51046acd0380,CRS_e98f26efa907,U_7f99b378f927,Pflichtkurs
COMPLETED,A_51046acd0380,CRS_7c10904b236a,U_7f99b378f927,Pflichtkurs
COMPLETED,A_51046acd0380,CRS_1c022af4577a,U_7f99b378f927,Pflichtkurs
COMPLETED,A_51046acd0380,CRS_d8ec8dc93c0c,U_7f99b378f927,Pflichtkurs
COMPLETED,A_51046acd0380,CRS_cc72e02e0ac5,U_7f99b378f927,Pflichtkurs
COMPLETED,A_a986770dab2c,CRS_3c9a8081466c,U_7f99b378f927,Pflichtkurs
COMPLETED,A_a986770dab2c,CRS_866a0bdcb30f,U_7f99b378f927,Pflichtkurs
COMPLETED,A_a986770dab2c,CRS_59021ae58450,U_7f99b378f927,Pflichtkurs
COMPLETED,A_a986770dab2c,CRS_2067ee9305da,U_7f99b378f927,Pflichtkurs
COMPLETED,A_a986770dab2c,CRS_370895a4318a,U_7f99b378f927,Pflichtkurs
COMPLETED,A_a986770dab2c,CRS_045eef44b84b,U_7f99b378f927,Pflichtkurs
COMPLETED,A_09009236c30f,CRS_f031f59a8b39,U_7f99b378f927,Pflichtkurs
COMPLETED,A_09009236c30f,CRS_3817682376f7,U_7f99b378f927,Pflichtkurs
COMPLETED,A_09009236c30f,CRS_8cfdab173140,U_7f99b378f927,Pflichtkurs
COMPLETED,A_09009236c30f,CRS_a6576368e892,U_7f99b378f927,Pflichtkurs
COMPLETED,A_09009236c30f,CRS_38d7e8cb617d,U_7f99b378f927,Pflichtkurs
COMPLETED,A_09009236c30f,CRS_ae1bd49229d1,U_7f99b378f927,Pflichtkurs
COMPLETED,A_09009236c30f,CRS_c1c08b7f7539,U_7f99b378f927,Pflichtkurs
COMPLETED,A_096770366ce6,CRS_6147c9098988,U_4a8a51479cf2,Pflichtkurs
COMPLETED,A_096770366ce6,CRS_833d4acee231,U_4a8a51479cf2,Pflichtkurs
COMPLETED,A_096770366ce6,CRS_e98f26efa907,U_4a8a51479cf2,Pflichtkurs
NOTSTARTED,A_096770366ce6,CRS_99bee496bcf1,U_4a8a51479cf2,Pflichtkurs
COMPLETED,A_096770366ce6,CRS_4e675f23f1b3,U_4a8a51479cf2,Pflichtkurs
COMPLETED,A_096770366ce6,CRS_45aee103d691,U_4a8a51479cf2,Pflichtkurs
NOTSTARTED,A_d197c6264cab,CRS_c1c08b7f7539,U_4a8a51479cf2,Pflichtkurs
NOTSTARTED,A_d197c6264cab,CRS_cdb1fd03f2e0,U_4a8a51479cf2,Pflichtkurs
NOTSTARTED,A_d197c6264cab,CRS_652aa421f677,U_4a8a51479cf2,Pflichtkurs
NOTSTARTED,A_d197c6264cab,CRS_4e675f23f1b3,U_4a8a51479cf2,Pflichtkurs
NOTSTARTED,A_d197c6264cab,CRS_cc72e02e0ac5,U_4a8a51479cf2,Pflichtkurs
NOTSTARTED,A_fca628088e15,CRS_94c953a12c86,U_d4dde9516112,Pflichtkurs
NOTSTARTED,A_fca628088e15,CRS_baabc8c5b798,U_d4dde9516112,Pflichtkurs
NOTSTARTED,A_fca628088e15,CRS_bb2eae686302,U_d4dde9516112,Pflichtkurs
NOTSTARTED,A_fca628088e15,CRS_afb060658965,U_d4dde9516112,Pflichtkurs
NOTSTARTED,A_fca628088e15,CRS_652aa421f677,U_d4dde9516112,Pflichtkurs
NOTSTARTED,A_fca628088e15,CRS_8cfdab173140,U_d4dde9516112,Pflichtkurs
COMPLETED,A_c8f39e69b93d,CRS_652aa421f677,U_18947e0e608c,Pflichtkurs
INPROGRESS,A_8348a3424a36,CRS_7b3a3dfce33e,U_6cce6b616cf3,Pflichtkurs
COMPLETED,A_4a645a0abc19,CRS_c1c08b7f7539,U_4b0579afc8c5,Pflichtkurs
COMPLETED,A_4a645a0abc19,CRS_4d54f992e268,U_4b0579afc8c5,Pflichtkurs
NOTSTARTED,A_9067b4f8f17e,CRS_990a57605901,U_6b02f1d41b1a,Pflichtkurs
COMPLETED,A_cfd17b14d6b2,CRS_652aa421f677,U_4d72a9937b63,Pflichtkurs
COMPLETED,A_cfd17b14d6b2,CRS_652aa421f677,U_8d44af8e4fa8,Pflichtkurs
COMPLETED,A_cfd17b14d6b2,CRS_652aa421f677,U_efbb9203af6b,Pflichtkurs
COMPLETED,A_4a645a0abc19,CRS_4d54f992e268,U_12284effbe06,Pflichtkurs
COMPLETED,A_cfd17b14d6b2,CRS_652aa421f677,U_1640a8d54e97,Pflichtkurs
COMPLETED,A_9a4963dd6059,CRS_288ed2ad8421,U_524acc58fb6c,Pflichtkurs
COMPLETED,A_9a4963dd6059,CRS_4a18e14dcaea,U_524acc58fb6c,Pflichtkurs
NOTSTARTED,A_a8804003a413,CRS_579e93966a07,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_a8804003a413,CRS_b79497d80994,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_a8804003a413,CRS_2282c569b69d,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_a8804003a413,CRS_a532495c8315,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_93e418a12271,CRS_4e2937270feb,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_93e418a12271,CRS_c1c08b7f7539,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_dadef85708aa,CRS_7ee30f95acb9,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_dadef85708aa,CRS_2259fa30dc9e,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_aecd6f36c92d,CRS_cc72e02e0ac5,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_8c11a95f4eba,CRS_652aa421f677,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_8c11a95f4eba,CRS_8cfdab173140,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_8c11a95f4eba,CRS_94c953a12c86,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_8c11a95f4eba,CRS_31c7b1de3f81,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_34d5e06a6831,CRS_10151cf5cbf2,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_34d5e06a6831,CRS_045eef44b84b,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_34d5e06a6831,CRS_fe846e4c228f,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_34d5e06a6831,CRS_d8ec8dc93c0c,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_34d5e06a6831,CRS_f4c33888f082,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_34d5e06a6831,CRS_ccf57fcb7070,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_34d5e06a6831,CRS_1c022af4577a,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_34d5e06a6831,CRS_2ba870f6122e,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_34d5e06a6831,CRS_786d9f03b585,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_34d5e06a6831,CRS_e4bd879d6a80,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_34d5e06a6831,CRS_76bab5d0b210,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_34d5e06a6831,CRS_f031f59a8b39,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_34d5e06a6831,CRS_5288f12722c4,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_34d5e06a6831,CRS_59021ae58450,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_34d5e06a6831,CRS_a2bc5c820b2c,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_34d5e06a6831,CRS_b5609cd26538,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_3a9fde8eac55,CRS_e98f26efa907,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_3a9fde8eac55,CRS_2259fa30dc9e,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_4c552b665b72,CRS_17ca7be0bad0,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_4c552b665b72,CRS_02a1775b4d4c,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_a5303d3f708c,CRS_e8d9c108fe25,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_a5303d3f708c,CRS_b212fe7050ec,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_a5303d3f708c,CRS_609fe7cd4137,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_b8e3e1a278e6,CRS_4e675f23f1b3,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_b8e3e1a278e6,CRS_cdb1fd03f2e0,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_9251ac74e8cc,CRS_e36d334dbff2,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_9251ac74e8cc,CRS_a2414d3f69ba,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_9251ac74e8cc,CRS_c2ed3ea0c278,U_06fb111b72b7,Pflichtkurs
NOTSTARTED,A_9251ac74e8cc,CRS_e30cc690839b,U_06fb111b72b7,Pflichtkurs
COMPLETED,A_02f59bb8bd47,CRS_2ba870f6122e,U_272ab7a03acb,Pflichtkurs
COMPLETED,A_cfd17b14d6b2,CRS_652aa421f677,U_6264d7f715c9,Pflichtkurs
NOTSTARTED,A_0f0261148903,CRS_10151cf5cbf2,U_a7d0de5eb41e,Pflichtkurs
COMPLETED,A_4378b83c0908,CRS_cbc4f1d49fcd,U_d456c1f668a2,Pflichtkurs
COMPLETED,A_4378b83c0908,CRS_7cbe4bec8b4e,U_d456c1f668a2,Pflichtkurs
NOTSTARTED,A_4f0ce9ee8380,CRS_370895a4318a,U_a4eade91b670,Pflichtkurs
NOTSTARTED,A_8142efcf790a,CRS_370895a4318a,U_931fc8d1eb6c,Pflichtkurs
NOTSTARTED,A_4f0ce9ee8380,CRS_370895a4318a,U_6c1625f93cf8,Pflichtkurs
COMPLETED,A_8142efcf790a,CRS_370895a4318a,U_96e14e09cc96,Pflichtkurs
NOTSTARTED,A_4f0ce9ee8380,CRS_370895a4318a,U_dbc66ef9f088,Pflichtkurs
NOTSTARTED,A_8142efcf790a,CRS_370895a4318a,U_b5d5f5098032,Pflichtkurs
NOTSTARTED,A_4f0ce9ee8380,CRS_370895a4318a,U_bac3c7ce3bd7,Pflichtkurs
NOTSTARTED,A_7a336042a669,CRS_370895a4318a,U_931fc8d1eb6c,Pflichtkurs
NOTSTARTED,A_8142efcf790a,CRS_370895a4318a,U_27945a8ad6e0,Pflichtkurs
NOTSTARTED,A_4f0ce9ee8380,CRS_370895a4318a,U_931fc8d1eb6c,Pflichtkurs
COMPLETED,A_7a336042a669,CRS_370895a4318a,U_96e14e09cc96,Pflichtkurs
NOTSTARTED,A_8142efcf790a,CRS_370895a4318a,U_52a1577bb822,Pflichtkurs
NOTSTARTED,A_7a336042a669,CRS_370895a4318a,U_b5d5f5098032,Pflichtkurs
COMPLETED,A_8142efcf790a,CRS_370895a4318a,U_c937a0125698,Pflichtkurs
NOTSTARTED,A_7a336042a669,CRS_370895a4318a,U_27945a8ad6e0,Pflichtkurs
NOTSTARTED,A_8142efcf790a,CRS_370895a4318a,U_207f9eb12c25,Pflichtkurs
COMPLETED,A_7a336042a669,CRS_370895a4318a,U_52a1577bb822,Pflichtkurs
NOTSTARTED,A_8142efcf790a,CRS_370895a4318a,U_3ac31475f7e7,Pflichtkurs
INPROGRESS,A_7a336042a669,CRS_370895a4318a,U_c937a0125698,Pflichtkurs
NOTSTARTED,A_8142efcf790a,CRS_370895a4318a,U_747293105e1b,Pflichtkurs
NOTSTARTED,A_8142efcf790a,CRS_370895a4318a,U_bac3c7ce3bd7,Pflichtkurs
NOTSTARTED,A_8142efcf790a,CRS_370895a4318a,U_a4eade91b670,Pflichtkurs
NOTSTARTED,A_8142efcf790a,CRS_370895a4318a,U_6c1625f93cf8,Pflichtkurs
NOTSTARTED,A_8142efcf790a,CRS_370895a4318a,U_dbc66ef9f088,Pflichtkurs
NOTSTARTED,A_0cbe18e7fbe0,CRS_1c022af4577a,U_67682009d224,Pflichtkurs
NOTSTARTED,A_0cbe18e7fbe0,CRS_31c7b1de3f81,U_67682009d224,Pflichtkurs
NOTSTARTED,A_0cbe18e7fbe0,CRS_e10a027f7c6d,U_67682009d224,Pflichtkurs
NOTSTARTED,A_0cbe18e7fbe0,CRS_10151cf5cbf2,U_67682009d224,Pflichtkurs
NOTSTARTED,A_0cbe18e7fbe0,CRS_4e675f23f1b3,U_67682009d224,Pflichtkurs
NOTSTARTED,A_0cbe18e7fbe0,CRS_c8845bcdcf51,U_67682009d224,Pflichtkurs
NOTSTARTED,A_0cbe18e7fbe0,CRS_11eeeef40fe5,U_67682009d224,Pflichtkurs
NOTSTARTED,A_0cbe18e7fbe0,CRS_e4af1363c54a,U_67682009d224,Pflichtkurs
NOTSTARTED,A_0cbe18e7fbe0,CRS_4e675f23f1b3,U_53a8abbacbf1,Pflichtkurs
NOTSTARTED,A_0cbe18e7fbe0,CRS_c8845bcdcf51,U_53a8abbacbf1,Pflichtkurs
NOTSTARTED,A_0cbe18e7fbe0,CRS_11eeeef40fe5,U_53a8abbacbf1,Pflichtkurs
NOTSTARTED,A_0cbe18e7fbe0,CRS_e4af1363c54a,U_53a8abbacbf1,Pflichtkurs
NOTSTARTED,A_0cbe18e7fbe0,CRS_4e675f23f1b3,U_4fab2243cb76,Pflichtkurs
NOTSTARTED,A_0cbe18e7fbe0,CRS_c8845bcdcf51,U_4fab2243cb76,Pflichtkurs
NOTSTARTED,A_0cbe18e7fbe0,CRS_11eeeef40fe5,U_4fab2243cb76,Pflichtkurs
NOTSTARTED,A_0cbe18e7fbe0,CRS_e4af1363c54a,U_4fab2243cb76,Pflichtkurs
NOTSTARTED,A_0cbe18e7fbe0,CRS_4e675f23f1b3,U_450daba3fa99,Pflichtkurs
NOTSTARTED,A_0cbe18e7fbe0,CRS_c8845bcdcf51,U_450daba3fa99,Pflichtkurs
NOTSTARTED,A_0cbe18e7fbe0,CRS_11eeeef40fe5,U_450daba3fa99,Pflichtkurs
NOTSTARTED,A_0cbe18e7fbe0,CRS_e4af1363c54a,U_450daba3fa99,Pflichtkurs
NOTSTARTED,A_0cbe18e7fbe0,CRS_4e675f23f1b3,U_43c1635b0a6d,Pflichtkurs
NOTSTARTED,A_0cbe18e7fbe0,CRS_c8845bcdcf51,U_43c1635b0a6d,Pflichtkurs
NOTSTARTED,A_0cbe18e7fbe0,CRS_11eeeef40fe5,U_43c1635b0a6d,Pflichtkurs
NOTSTARTED,A_0cbe18e7fbe0,CRS_e4af1363c54a,U_43c1635b0a6d,Pflichtkurs
NOTSTARTED,A_0cbe18e7fbe0,CRS_4e675f23f1b3,U_dc580448a487,Pflichtkurs
NOTSTARTED,A_0cbe18e7fbe0,CRS_c8845bcdcf51,U_dc580448a487,Pflichtkurs
NOTSTARTED,A_0cbe18e7fbe0,CRS_11eeeef40fe5,U_dc580448a487,Pflichtkurs
NOTSTARTED,A_0cbe18e7fbe0,CRS_e4af1363c54a,U_dc580448a487,Pflichtkurs
NOTSTARTED,A_0d16203a92ff,CRS_652aa421f677,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_0d16203a92ff,CRS_c1c08b7f7539,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_0d16203a92ff,CRS_4e675f23f1b3,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_0d16203a92ff,CRS_cc72e02e0ac5,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_0d16203a92ff,CRS_883067d909cf,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_b186777c6ad7,CRS_4ff86a1cae13,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_b186777c6ad7,CRS_ed788addbb76,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_b186777c6ad7,CRS_de626804ba7c,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_b186777c6ad7,CRS_516f1b662ff6,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_b186777c6ad7,CRS_6a98cdf39233,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_b186777c6ad7,CRS_de11620df10d,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_b186777c6ad7,CRS_8bb0359e0db1,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_b186777c6ad7,CRS_7b3a3dfce33e,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_b186777c6ad7,CRS_5288f12722c4,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_b186777c6ad7,CRS_89290ef73651,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_b186777c6ad7,CRS_b5609cd26538,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_b186777c6ad7,CRS_72c891a738b0,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_b9aa8611bff3,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_da01077acb17,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_e40fa61f2369,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_e4af1363c54a,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_f0b3c9c343fa,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_9c1730675dbe,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_45aee103d691,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_74d38079e7c4,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_e4bd879d6a80,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_c2ed3ea0c278,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_fe846e4c228f,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_a2414d3f69ba,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_4e675f23f1b3,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_6147c9098988,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_579e93966a07,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_ccf57fcb7070,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_833d4acee231,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_e98f26efa907,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_e36d334dbff2,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_76bab5d0b210,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_2ba870f6122e,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_33363cc514d0,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_370895a4318a,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_10151cf5cbf2,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_5bc75c7ff1af,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_cd132c9d0a77,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_4a18e14dcaea,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_4e2937270feb,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_e30cc690839b,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_520ef2985b19,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_a2bc5c820b2c,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_31c7b1de3f81,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_289de51ecf5b,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_a452f24e3af9,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_17ca7be0bad0,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_bb2eae686302,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8d9ab3cf100f,CRS_fc8c4af73acf,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8e267201f5d7,CRS_643e36119796,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8e267201f5d7,CRS_58788b624f33,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8e267201f5d7,CRS_9c1730675dbe,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8e267201f5d7,CRS_4e2937270feb,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8e267201f5d7,CRS_6147c9098988,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8e267201f5d7,CRS_fc8c4af73acf,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8e267201f5d7,CRS_370895a4318a,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8e267201f5d7,CRS_5bc75c7ff1af,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8e267201f5d7,CRS_33363cc514d0,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8e267201f5d7,CRS_289de51ecf5b,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8e267201f5d7,CRS_76bab5d0b210,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8e267201f5d7,CRS_fe846e4c228f,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8e267201f5d7,CRS_e30cc690839b,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8e267201f5d7,CRS_520ef2985b19,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8e267201f5d7,CRS_cd132c9d0a77,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8e267201f5d7,CRS_bb2eae686302,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8e267201f5d7,CRS_a2bc5c820b2c,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8e267201f5d7,CRS_17ca7be0bad0,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8e267201f5d7,CRS_10151cf5cbf2,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8e267201f5d7,CRS_c2ed3ea0c278,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8e267201f5d7,CRS_ccf57fcb7070,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8e267201f5d7,CRS_4e675f23f1b3,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8e267201f5d7,CRS_2ba870f6122e,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8e267201f5d7,CRS_e98f26efa907,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8e267201f5d7,CRS_4a18e14dcaea,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8e267201f5d7,CRS_833d4acee231,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8e267201f5d7,CRS_e4bd879d6a80,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8e267201f5d7,CRS_a452f24e3af9,U_038a5d753118,Pflichtkurs
NOTSTARTED,A_8e267201f5d7,CRS_31c7b1de3f81,U_038a5d753118,Pflichtkurs
