course_id1,course_name,course_duration_in_min,course_description,course_status,course_rbp,course_cne_available,course_cme_available
CRS_24845e64a568,Hygiene - Lerneinheit Standardmaßnahmen für Servicekräfte,0.75,"Sie wissen bereits, wie sich Infektionen ausbreiten. Nun erfahren Sie, welche weiteren Ma&szlig;nahmen Sie in Ihrem Berufsalltag durchf&uuml;hren m&uuml;ssen, um eine Ausbreitung zu verhindern. Bitte beachten Sie erg&auml;nzend zu den Inhalten in dieser Lerneinheit auch die Verfahrensanweisungen und den Hygieneplan Ihrer Einrichtung.&nbsp;",RELEASED,0,false,false
CRS_c20748cc4948,Hygiene - Lerneinheit Standardmaßnahmen für pflegerisches und medizinisches Personal (ohne Audio),0.75,"Sie wissen bereits, wie sich Infektionen ausbreiten. In dieser Lerneinheit erfahren Sie, welche weiteren Ma&szlig;nahmen Sie in Ihrem Berufsalltag durchf&uuml;hren m&uuml;ssen, um eine Ausbreitung von Infektionen im Krankenhaus zu verhindern. Das geh&ouml;rt zu Ihren Aufgaben als Mitarbeitende im pflegerischen oder medizinischen Dienst. Bitte beachten Sie erg&auml;nzend zu den Inhalten in dieser Lerneinheit auch die Verfahrensanweisungen und den Hygieneplan Ihrer Einrichtung.",RELEASED,1,false,false
CRS_01589a9d1384,Hygiene - Lerneinheit Standardmaßnahmen für pflegerisches und medizinisches Personal,0.75,"Sie wissen bereits, wie sich Infektionen ausbreiten. In dieser Lerneinheit erfahren Sie, welche weiteren Ma&szlig;nahmen Sie in Ihrem Berufsalltag durchf&uuml;hren m&uuml;ssen, um eine Ausbreitung von Infektionen im Krankenhaus zu verhindern. Das geh&ouml;rt zu Ihren Aufgaben als Mitarbeitende im pflegerischen oder medizinischen Dienst. Bitte beachten Sie erg&auml;nzend zu den Inhalten in dieser Lerneinheit auch die Verfahrensanweisungen und den Hygieneplan Ihrer Einrichtung.",RELEASED,1,false,false
CRS_84dd1a4200d6,Gefahrstoffe und Umweltschutz - Lerneinheit Gefahrstoffe Transport und Apotheke (ohne Audio),0.75,"<p>In der Apotheke oder der Warenannahme einer Klinik werden t&auml;glich verschiedenste Produkte angeliefert und hausintern weiterverteilt. Ein Teil dieser Waren enth&auml;lt Gefahrstoffe. F&uuml;r diese Stoffe bestehen besondere Anforderungen an Lagerung und Transport, die Sie in dieser Lerneinheit&nbsp;kennenlernen werden.&nbsp;Dieser Kurs ersetzt nicht die m&uuml;ndliche, arbeitsplatzspezifische Unterweisung gem&auml;&szlig; Arbeitsschutzgesetz und &sect;14 (2) GefStoffV.</p>",RELEASED,0,false,false
CRS_f36e0e401ca6,Gefahrstoffe und Umweltschutz - Lerneinheit Gefahrstoffe Transport und Apotheke,0.75,"<p>In der Apotheke oder der Warenannahme einer Klinik werden t&auml;glich verschiedenste Produkte angeliefert und hausintern weiterverteilt. Ein Teil dieser Waren enth&auml;lt Gefahrstoffe. F&uuml;r diese Stoffe bestehen besondere Anforderungen an Lagerung und Transport, die Sie in dieser Lerneinheit&nbsp;kennenlernen werden.&nbsp;Dieser Kurs ersetzt nicht die m&uuml;ndliche, arbeitsplatzspezifische Unterweisung gem&auml;&szlig; Arbeitsschutzgesetz und &sect;14 (2) GefStoffV.</p>",RELEASED,0,false,false
CRS_efffa0a538a9,Gesundheitsschutz - Lerneinheit Was macht der Betriebsarzt,0.75,"Waren Sie in letzter Zeit bei Ihrem Betriebsarzt oder -&auml;rztin? Wissen Sie wann Sie ihm oder ihr den n&auml;chsten Besuch abstatten sollten und ob Sie selbst den Termin vereinbaren m&uuml;ssen? In diesem Kurs erfahren Sie, wof&uuml;r der Betriebsart oder die Betriebs&auml;rztin zust&auml;ndig ist und wie Sie sich bei einer Schnitt- oder Stichverletzung verhalten sollten. Dieser Kurs ist nicht vertont.",RELEASED,1,false,false
CRS_86af60ea5972,Hygiene - Lerneinheit Operationsabteilung,0.75,"<p>Etwa 7 Millionen station&auml;re Patient*innen werden in Deutschland j&auml;hrlich in allgemeinen Krankenh&auml;usern operiert (Destatis, 2017). Operationen und invasive Eingriffe bedeuten zus&auml;tzliche Infektionsgefahren f&uuml;r die Patient*innen und das medizinisch-pflegerische Personal.</p>

<p>Eine zus&auml;tzliche tiefe Eintrittspforte f&uuml;r Erreger entsteht, das Immunsystem der Patient*innen ist m&ouml;glicherweise geschw&auml;cht. Auch die Umst&auml;nde einer Operation und der betroffene K&ouml;rperteil sowie Vorerkrankungen wirken sich direkt auf die Infektionsgefahr aus. Postoperative Infektionen k&ouml;nnen den Krankenhausaufenthalt verl&auml;ngern oder sogar lebensgef&auml;hrlich werden.</p>

<p>Aber auch das Personal im OP-Bereich tr&auml;gt durch den intensiven Kontakt mit Patientenblut und dem K&ouml;rperinneren von Patienten und den Umgang mit spitzen und scharfen Instrumenten ein erh&ouml;htes Risiko.</p>

<p>Im folgenden Kurs lernen Sie, welche speziellen hygienischen Ma&szlig;nahmen Sie im OP-Bereich beachten m&uuml;ssen, um Ihre Patient*innen und sich selbst zu sch&uuml;tzen.</p>",RELEASED,1,false,false
CRS_8149a7cbb02a,Chronische Erkrankungen: Asthma - Grundlagen (ohne Audio),0.75,"Der Kurs eignet sich f&uuml;r alle Einrichtungen im Gesundheitswesen und richtet sich an pflegerisches und &auml;rztliches Personal, das mit Personen mit Asthma Kontakt hat. Dieser Kurs vermittelt grundlegendes Wissen zum Thema oder frischt es wieder auf. Die Informationen aus diesem Kurs k&ouml;nnen Ihnen helfen, Mitarbeitenden, Patient*innen, Klient*innen und Angeh&ouml;rigen Fragen zu Krankheitsvorg&auml;ngen zu beantworten.<br />
F&uuml;r die genannte Zielgruppe k&ouml;nnte eine Wiederholung dieses Kurses z. B. im 2&ndash;3-Jahres-Rhythmus sinnvoll sein.&nbsp;",RELEASED,1,true,false
CRS_e5667c2ef473,Hygiene - Lerneinheit MRE im Krankenhaus (ohne Audio),0.75,"In dieser Lerneinheit erfahren Sie, wie Sie eine Ausbreitung von multiresistenten Erregern, kurz MRE, im Krankenhaus verhindern k&ouml;nnen. MRE k&ouml;nnen f&uuml;r Patient*innen sehr gef&auml;hrlich werden, da sie unempfindlich gegen&uuml;ber vielen Antibiotika sind. Um eine Ausbreitung zu verhindern, sind zus&auml;tzliche &uuml;bertragungsbasierte pr&auml;ventive Ma&szlig;nahmen erforderlich. Hier spielt der Umgang mit Isolierungsma&szlig;nahmen eine entscheidende Rolle. Bitte beachten Sie erg&auml;nzend zu den Inhalten in dieser Lerneinheit auch die Verfahrensanweisungen und den Hygieneplan Ihrer Einrichtung.",RELEASED,1,false,false
CRS_5a8d4955460e,Hygiene - Lerneinheit MRE im Krankenhaus,0.75,"In dieser Lerneinheit erfahren Sie, wie Sie eine Ausbreitung von multiresistenten Erregern, kurz MRE, im Krankenhaus verhindern k&ouml;nnen. MRE k&ouml;nnen f&uuml;r Patient*innen sehr gef&auml;hrlich werden, da sie unempfindlich gegen&uuml;ber vielen Antibiotika sind. Um eine Ausbreitung zu verhindern, sind zus&auml;tzliche &uuml;bertragungsbasierte pr&auml;ventive Ma&szlig;nahmen erforderlich. Hier spielt der Umgang mit Isolierungsma&szlig;nahmen eine entscheidende Rolle. Bitte beachten Sie erg&auml;nzend zu den Inhalten in dieser Lerneinheit auch die Verfahrensanweisungen und den Hygieneplan Ihrer Einrichtung.",RELEASED,1,false,false
CRS_bf280fefd29e,Sofortmaßnahmen in Notfallsituationen - Lerneinheit Reanimation für ärztliches Personal,0.75,"Eine Reanimation ist eine herausfordernde Situation. Eine optimale und schnelle Erstversorgung der Patient*innen kann &uuml;ber das Ergebnis von lebensrettenden Ma&szlig;nahmen entscheiden und Sp&auml;tfolgen f&uuml;r die Betroffenen verhindern. Noch besser ist es, wenn Sie Verschlechterungen fr&uuml;h erkennen und behandeln, noch bevor es zu einer Reanimation kommt. In dieser Lerneinheit lernen Sie den Ablauf einer Reanimation, vom Auffinden der Person bis zur Postreanimationsphase.<br />
Da eine erfolgreiche Reanimation auch davon abh&auml;ngt, wie gut das Vorgehen bei einem Notfall einge&uuml;bt ist, soll diese Lerneinheit eine Pr&auml;senzschulung erg&auml;nzen. Die Inhalte beruhen auf den Leitlinien, die 2021 vom European Resuscitation Council ver&ouml;ffentlicht wurden. Dieser Kurs ist nicht vertont.<br />
<br />
Dieser Kurs kann durch die kurze Strukturierung der Inhalte und Anwendung von praxisbezogenen Fallbeispielen einen Mehrwert f&uuml;r &Auml;rzt*innen bieten und ist CME-akkreditiert. Die Detailtiefe der Inhalte ist jedoch nicht f&uuml;r fach&auml;rztliches Personal zu diesem Thema ausgelegt.",RELEASED,1,false,true
CRS_eae62602af8a,Lob- und Beschwerdemanagement (ohne Audio),0.75,"Dieser Kurs eignet sich f&uuml;r alle Einrichtungen im Gesundheitswesen. Er richtet sich an alle Mitarbeitenden, die Kontakt zu Personen haben, die Dienstleistungen der Einrichtung in Anspruch nehmen und somit potenziell mit einer R&uuml;ckmeldung konfrontiert werden k&ouml;nnen. Dar&uuml;ber hinaus eignet sich dieser Kurs auch f&uuml;r Personen, die in die Bearbeitung einer Beschwerde involviert sind, z. B. Mitarbeitende im Qualit&auml;tsmanagement und F&uuml;hrungspersonal.<br />
Ziel des Kurses ist es zu vermitteln, wie ein Lob- und Beschwerdemanagement strukturiert und organisiert sein kann. Dar&uuml;ber hinaus erfahren Sie, wie Sie mit kritischen R&uuml;ckmeldungen umgehen und mit deren Hilfe zur Verbesserung der Qualit&auml;t in Ihrer Einrichtung beitragen k&ouml;nnen.<br />
Viele Einrichtungen schulen dieses Thema j&auml;hrlich, da die Umsetzung eines Beschwerdemanagements auch Teil einer Pr&uuml;fung durch externe Institutionen sein kann. Beachten Sie jedoch eventuell abweichende Vorgaben und Regelungen, die f&uuml;r Ihre Einrichtung g&uuml;ltig sind.",RELEASED,1,false,false
CRS_b1a0a5421387,Compliance - Kurs Diagnosis Related Groups - Das aDRG-System,0.75,"In diesem Kurs erfahren Sie mehr &uuml;ber den Aufbau des Systems der ausgegliederten Diagnosis Related Groups. Es bedient sich einer eigenen Sprache, die nicht auf den ersten Blick verst&auml;ndlich oder zug&auml;nglich ist. Zu Beginn werden daher grundlegende Begriffe, die Struktur des aDRG-Codes und Elemente wie Hauptdiagnosen, Nebendiagnosen und Prozeduren erkl&auml;rt. So k&ouml;nnen Sie nachvollziehen, wie dieses logisch aufgebaute System funktioniert und wie es in der Praxis angewendet wird. Dieser Kurs ist nicht vertont.",RELEASED,0,false,false
CRS_389003ac98e8,Lebensmittelhygiene und HACCP in Kindertagesstätten,0.75,"Dieser Kurs eignet sich f&uuml;r Personen, die in Kindertagesst&auml;tten t&auml;tig sind und bei ihrer Arbeit mit Lebensmitteln umgehen.<br />
Mitarbeitende, die beruflich mit Lebensmitteln zu tun haben, f&uuml;r andere Menschen Essen zubereiten oder Mahlzeiten an sie ausgeben, tragen eine hohe Verantwortung daf&uuml;r, dass diese Menschen nicht durch mit der Nahrung &uuml;bertragene Krankheitserreger erkranken.<br />
In diesem Kurs lernen Sie, wodurch lebensmittelbedingte Erkrankungen verursacht werden und wie diese vermieden werden k&ouml;nnen. Daf&uuml;r erhalten Sie Wissen zu Hygiene-Richtlinien und lernen, was Sie beim Umgang mit Lebensmitteln beachten m&uuml;ssen. Das umfasst sowohl Ihre pers&ouml;nliche Hygiene als auch einwandfreies hygienisches Vorgehen am Arbeitsplatz.<br />
In &sect; 4 der Lebensmittelhygieneverordnung (LMHV) sind Lebensmittelhygieneschulungen nach VO (EG) Nr. 852/2004 f&uuml;r alle Personen vorgeschrieben, die leicht verderbliche Lebensmittel herstellen, behandeln oder in den Verkehr bringen. Ausgenommen sind Personen mit entsprechender Fachausbildung.<br />
Dieser Kurs ersetzt nicht die Erstbelehrung durch das Gesundheitsamt oder durch eine vom Gesundheitsamt beauftragte &auml;rztliche Fachperson laut &sect; 43 (1) des Infektionsschutzgesetzes. In den meisten Bundesl&auml;ndern k&ouml;nnen Sie diesen Kurs aber f&uuml;r die 2-j&auml;hrliche Folgebelehrung nutzen, um bereits vorhandenes Wissen aufzufrischen und zu aktualisieren. Fragen Sie im Zweifelsfall bei ihrer zust&auml;ndigen Beh&ouml;rde nach.",RELEASED,1,false,false
CRS_431590a3c7dd,Gesundheitsschutz - Lerneinheit Rückengerechtes Arbeiten,0.75,"Mitarbeitende im Gesundheits- und Pflegebereich tragen ein erh&ouml;htes Risiko R&uuml;ckenbeschwerden zu entwickeln. Nicht nur k&ouml;rperliche und biomechanische Faktoren spielen dabei eine Rolle, sondern auch psychische und soziale Faktoren. Es gibt aber Ma&szlig;nahmen und Verhaltensweisen, die helfen k&ouml;nnen, Belastungen f&uuml;r den R&uuml;cken so gering wie m&ouml;glich halten. Dieser Kurs gibt einen &Uuml;berblick &uuml;ber die wichtigsten Methoden, Ihren R&uuml;cken zu schonen, zu sch&uuml;tzen und zu st&auml;rken. Dieser Kurs ist nicht vertont.",RELEASED,1,false,false
CRS_9248052b81e8,Hygiene - Lerneinheit Isolierungsmaßnahmen (ohne Audio),0.75,"Manchmal ist der Einsatz der Standardhygienema&szlig;nahmen nicht ausreichend, um die Ausbreitung eines Erregers zu verhindern. In diesen F&auml;llen sind zus&auml;tzliche &uuml;bertragungsbasierte pr&auml;ventive Ma&szlig;nahmen erforderlich.",RELEASED,1,false,false
CRS_b9b222de7b06,Hygiene - Lerneinheit Isolierungsmaßnahmen,0.75,"Manchmal ist der Einsatz der Standardhygienema&szlig;nahmen nicht ausreichend, um die Ausbreitung eines Erregers zu verhindern. In diesen F&auml;llen sind zus&auml;tzliche &uuml;bertragungsbasierte pr&auml;ventive Ma&szlig;nahmen erforderlich.&nbsp;",RELEASED,1,false,false
CRS_3d166874fe5d,Expertenstandard - Kurs Dekubitusprophylaxe Auffrischung Krankenhäuser (ohne Audio),0.75,"Neben Schmerzen und Einschr&auml;nkungen f&uuml;r die Betroffenen f&uuml;hrt die Behandlung von Dekubitus j&auml;hrlich zu enormen Folgekosten. Dar&uuml;ber hinaus wird die Entstehung eines Dekubitus als weitgehend vermeidbare unerw&uuml;nschte Komplikation in der Gesundheitsversorgung angesehen. Das Neuauftreten von Dekubitus in Gesundheitseinrichtungen ist ein weit verbreiteter Indikator zur Beurteilung der Versorgungsqualit&auml;t.<br />
Dieser Kurs liefert einen &Uuml;berblick &uuml;ber die Inhalte des aktuellen Expertenstandards Dekubitusprophylaxe.&nbsp;",RELEASED,1,true,false
CRS_e16a3d7104f7,Expertenstandard - Kurs Dekubitusprophylaxe Auffrischung Krankenhäuser,0.75,"Neben Schmerzen und Einschr&auml;nkungen f&uuml;r die Betroffenen f&uuml;hrt die Behandlung von Dekubitus j&auml;hrlich zu enormen Folgekosten. Dar&uuml;ber hinaus wird die Entstehung eines Dekubitus als weitgehend vermeidbare unerw&uuml;nschte Komplikation in der Gesundheitsversorgung angesehen. Das Neuauftreten von Dekubitus in Gesundheitseinrichtungen ist ein weit verbreiteter Indikator zur Beurteilung der Versorgungsqualit&auml;t.<br />
Dieser Kurs liefert einen &Uuml;berblick &uuml;ber die Inhalte des aktuellen Expertenstandards Dekubitusprophylaxe.&nbsp;",RELEASED,1,true,false
CRS_9306580a9607,Expertenstandard - Kurs Entlassungsmanagement Auffrischung Krankenhäuser (ohne Audio),0.75,"Der &Uuml;bergang von der station&auml;ren Krankenhausversorgung in eine weitergehende pflegerische Versorgung stellt eine kritische Phase dar.&nbsp;Versorgungsl&uuml;cken bei diesem &Uuml;bergang belasten Betroffene und ihre Angeh&ouml;rigen. Zudem gehen die damit oftmals verbundenen &bdquo;Dreht&uuml;reffekte&ldquo; zu Lasten der knappen Ressourcen im Gesundheitswesen (DNQP 2019). Um eine laufende Versorgung durch einen nahtlosen &Uuml;bergang sicherzustellen, ist ein umfassendes, fr&uuml;hzeitig einsetzendes bereichs&uuml;bergreifendes Entlassungsmanagement erforderlich.&nbsp;<br />
Der Expertenstandard &nbsp;zum &bdquo;Entlassungsmanagement in der Pflege richtet sich an Pflegefachkr&auml;fte von Krankenh&auml;usern, Fach- und Rehabilitationskliniken. Ziel ist, dass jede*r Patient*in mit einem poststation&auml;ren Pflege- und Unterst&uuml;tzungsbedarf ein individuelles Entlassungsmanagement erh&auml;lt.&nbsp;Dieser Kurs bringt Ihnen die Inhalte des Expertenstandards Entlassungsmanagement in der Pflege n&auml;her und konzentriert sich dabei auf das Setting Krankenhaus. Dieser Kurs enh&auml;lt kein Audio.",RELEASED,1,true,false
CRS_52efde456a67,Expertenstandard - Kurs Entlassungsmanagement Auffrischung Krankenhäuser,0.75,"Der &Uuml;bergang von der station&auml;ren Krankenhausversorgung in eine weitergehende pflegerische Versorgung stellt eine kritische Phase dar.&nbsp;Versorgungsl&uuml;cken bei diesem &Uuml;bergang belasten Betroffene und ihre Angeh&ouml;rigen. Zudem gehen die damit oftmals verbundenen &bdquo;Dreht&uuml;reffekte&ldquo; zu Lasten der knappen Ressourcen im Gesundheitswesen (DNQP 2019). Um eine laufende Versorgung durch einen nahtlosen &Uuml;bergang sicherzustellen, ist ein umfassendes, fr&uuml;hzeitig einsetzendes bereichs&uuml;bergreifendes Entlassungsmanagement erforderlich.&nbsp;<br />
Der Expertenstandard &nbsp;zum &bdquo;Entlassungsmanagement in der Pflege richtet sich an Pflegefachkr&auml;fte von Krankenh&auml;usern, Fach- und Rehabilitationskliniken. Ziel ist, dass jede*r Patient*in mit einem poststation&auml;ren Pflege- und Unterst&uuml;tzungsbedarf ein individuelles Entlassungsmanagement erh&auml;lt.&nbsp;Dieser Kurs bringt Ihnen die Inhalte des Expertenstandards Entlassungsmanagement in der Pflege n&auml;her und konzentriert sich dabei auf das Setting Krankenhaus.",RELEASED,1,true,false
CRS_308df86448d6,Expertenstandard - Kurs Ernährungsmanagement Auffrischung Krankenhäuser (ohne Audio),0.75,"Die F&auml;higkeit zu essen und zu trinken wird meist als selbstverst&auml;ndlich empfunden. Doch insbesondere &auml;ltere, kranke oder pflegebed&uuml;rftige Menschen sind h&auml;ufig auf Hilfestellung bei der Nahrungsaufnahme angewiesen und von einer Mangelern&auml;hrung bedroht. Pflegende haben einen sehr intensiven Kontakt zu Patient*innen und nehmen deshalb im Rahmen des Ern&auml;hrungsmanagements eine Schl&uuml;sselrolle ein. In diesem Kurs, der auf dem Expertenstandard &bdquo;Ern&auml;hrungsmanagement zur Sicherstellung und F&ouml;rderung der oralen Ern&auml;hrung in der Pflege&ldquo; (DNQP, 2017) basiert, lernen Sie verschiedene Screening- und Assessmentinstrumente zur professionellen Einsch&auml;tzung der Ern&auml;hrungssituation kennen. Durch die fr&uuml;hzeitige Identifikation gef&auml;hrdeter Personen k&ouml;nnen Sie die zum Teil schwerwiegenden Folgen der Mangelern&auml;hrung verhindern oder reduzieren. Sie k&ouml;nnen individuelle Ma&szlig;nahmen zur Sicherung der oralen Ern&auml;hrung planen, durchf&uuml;hren und schlie&szlig;lich evaluieren.",RELEASED,1,true,false
CRS_168a73a9b6cb,Expertenstandard - Kurs Ernährungsmanagement Auffrischung Krankenhäuser,0.75,"Die F&auml;higkeit zu essen und zu trinken wird meist als selbstverst&auml;ndlich empfunden. Doch insbesondere &auml;ltere, kranke oder pflegebed&uuml;rftige Menschen sind h&auml;ufig auf Hilfestellung bei der Nahrungsaufnahme angewiesen und von einer Mangelern&auml;hrung bedroht. Pflegende haben einen sehr intensiven Kontakt zu Patient*innen und nehmen deshalb im Rahmen des Ern&auml;hrungsmanagements eine Schl&uuml;sselrolle ein. In diesem Kurs, der auf dem Expertenstandard &bdquo;Ern&auml;hrungsmanagement zur Sicherstellung und F&ouml;rderung der oralen Ern&auml;hrung in der Pflege&ldquo; (DNQP, 2017) basiert, lernen Sie verschiedene Screening- und Assessmentinstrumente zur professionellen Einsch&auml;tzung der Ern&auml;hrungssituation kennen. Durch die fr&uuml;hzeitige Identifikation gef&auml;hrdeter Personen k&ouml;nnen Sie die zum Teil schwerwiegenden Folgen der Mangelern&auml;hrung verhindern oder reduzieren. Sie k&ouml;nnen individuelle Ma&szlig;nahmen zur Sicherung der oralen Ern&auml;hrung planen, durchf&uuml;hren und schlie&szlig;lich evaluieren.",RELEASED,1,true,false
