exam_userId,examId,exam_assignmentId,resultPercentage,correctAnswers,questionsCount,hasPassed,exam_date
U_2722872b4b6e,EX_e48bc1d52623,A_42cc1badd752,80,8,10,true,2025-03-05 14:21:59.557002
U_3a21a23b88ec,EX_caed14dc0a4e,A_a81752805a9c,100,1,1,true,2025-03-05 16:10:00.829229
U_3a21a23b88ec,EX_9f898f768102,A_a81752805a9c,100,1,1,true,2025-03-05 16:17:13.011702
U_3a21a23b88ec,EX_84264aeba8a9,A_a81752805a9c,100,1,1,true,2025-03-05 16:23:46.872518
U_3a21a23b88ec,EX_e3b9c0c6288b,A_a81752805a9c,100,1,1,true,2025-03-05 16:26:02.657165
U_018d16b580b8,EX_2fd1dc6e2e24,null,100,1,1,true,2025-03-05 16:39:01.799197
U_9509da652199,EX_4c8ed5be5167,A_bda7d49801d7,70,7,10,false,2025-03-05 17:51:08.095913
U_9509da652199,EX_4c8ed5be5167,A_bda7d49801d7,80,8,10,true,2025-03-05 17:55:11.886943
U_9509da652199,EX_6280f3b79f43,A_bda7d49801d7,90,9,10,true,2025-03-05 18:17:12.034346
U_494e38afe686,EX_985c1fef891e,A_de13cabf01f1,100,1,1,true,2025-03-05 19:40:47.175018
U_034dde6700ae,EX_e9d2b0d3568d,A_07a5a628e0cb,70,7,10,false,2025-03-05 19:43:21.417876
U_034dde6700ae,EX_e9d2b0d3568d,A_07a5a628e0cb,60,6,10,false,2025-03-05 19:45:43.307607
U_034dde6700ae,EX_e9d2b0d3568d,A_07a5a628e0cb,70,7,10,false,2025-03-05 19:48:31.095312
U_034dde6700ae,EX_e9d2b0d3568d,A_07a5a628e0cb,80,8,10,true,2025-03-05 19:51:51.365122
U_4f6736dbc3f1,EX_31855b7599cd,A_a2e48efb5220,100,1,1,true,2025-03-05 20:03:24.164958
U_494e38afe686,EX_9188cc2c9266,A_de13cabf01f1,100,9,9,true,2025-03-05 20:14:49.087955
U_51ec3268dd79,EX_ac81fdf6c43a,A_b6d90b318ef7,90,9,10,true,2025-03-05 20:44:06.739232
U_717e9f16c6a0,EX_ea0abfd5867a,A_134a12237514,80,8,10,true,2025-03-05 21:08:11.826317
U_45e73aa3af5f,EX_4c08d92d0c8e,A_7c2222800582,60,6,10,false,2025-03-05 21:08:39.214005
U_45e73aa3af5f,EX_4c08d92d0c8e,A_7c2222800582,70,7,10,false,2025-03-05 21:13:50.230788
U_45e73aa3af5f,EX_4c08d92d0c8e,A_7c2222800582,50,5,10,false,2025-03-05 21:20:13.626736
U_45e73aa3af5f,EX_4c08d92d0c8e,A_7c2222800582,50,5,10,false,2025-03-05 21:25:34.391241
U_45e73aa3af5f,EX_4c08d92d0c8e,A_7c2222800582,60,6,10,false,2025-03-05 21:32:44.77148
U_45e73aa3af5f,EX_4c08d92d0c8e,A_7c2222800582,80,8,10,true,2025-03-05 21:39:06.310333
U_45e73aa3af5f,EX_4e286504f7f0,null,70,7,10,false,2025-03-05 22:24:56.990879
U_45e73aa3af5f,EX_4e286504f7f0,null,100,10,10,true,2025-03-05 22:28:01.280779
U_45e73aa3af5f,EX_288255e5f8b2,A_7c2222800582,50,5,10,false,2025-03-05 23:33:20.722415
U_45e73aa3af5f,EX_288255e5f8b2,A_7c2222800582,60,6,10,false,2025-03-05 23:39:21.017312
U_45e73aa3af5f,EX_288255e5f8b2,A_7c2222800582,50,5,10,false,2025-03-05 23:45:05.716567
U_45e73aa3af5f,EX_288255e5f8b2,A_7c2222800582,40,4,10,false,2025-03-05 23:49:01.206512
U_45e73aa3af5f,EX_288255e5f8b2,A_7c2222800582,80,8,10,true,2025-03-05 23:53:35.576666
U_dc03a5c43b42,EX_04bd07fc155d,A_4281d76f347b,40,2,5,false,2025-03-06 04:50:28.991732
U_dc03a5c43b42,EX_04bd07fc155d,A_4281d76f347b,40,2,5,false,2025-03-06 04:51:34.132209
U_dc03a5c43b42,EX_04bd07fc155d,A_4281d76f347b,100,5,5,true,2025-03-06 04:53:11.875751
U_3f762cb4a5bc,EX_a697a2eb7fe6,A_a432eb83fb96,50,5,10,false,2025-03-06 06:09:01.771574
U_03162d923059,EX_6a5d6e21810e,A_7a7f8cc18f67,100,1,1,true,2025-03-06 08:12:10.498953
U_03162d923059,EX_4ee81bd598a1,A_7a7f8cc18f67,60,6,10,false,2025-03-06 08:21:08.581162
U_03162d923059,EX_4ee81bd598a1,A_7a7f8cc18f67,80,8,10,true,2025-03-06 08:23:20.483542
U_c07d967f55f9,EX_285af5a822d0,A_51046acd0380,60,6,10,false,2025-03-06 08:25:31.108737
U_03162d923059,EX_a7a5f2028a8d,A_7a7f8cc18f67,70,7,10,false,2025-03-06 08:35:06.363411
U_03162d923059,EX_a7a5f2028a8d,A_7a7f8cc18f67,90,9,10,true,2025-03-06 08:38:55.615046
U_c07d967f55f9,EX_285af5a822d0,A_51046acd0380,60,6,10,false,2025-03-06 08:41:49.872196
U_c07d967f55f9,EX_285af5a822d0,A_51046acd0380,80,8,10,true,2025-03-06 08:53:27.283536
U_03162d923059,EX_efecaa4f1e91,A_7a7f8cc18f67,70,7,10,false,2025-03-06 08:54:56.784537
U_03162d923059,EX_efecaa4f1e91,A_7a7f8cc18f67,70,7,10,false,2025-03-06 08:58:48.13152
U_03162d923059,EX_efecaa4f1e91,A_7a7f8cc18f67,50,5,10,false,2025-03-06 09:01:29.093156
U_c07d967f55f9,EX_f80803a4e666,A_51046acd0380,100,1,1,true,2025-03-06 09:03:19.65154
U_5596b81b31c3,EX_187aee390188,A_b8e3e1a278e6,100,10,10,true,2025-03-06 09:04:55.111099
U_6194fed30f32,EX_49a7a6bcec25,A_98928afa99c3,90,9,10,true,2025-03-06 09:12:17.976821
U_03162d923059,EX_706c6cfaccd8,A_7a7f8cc18f67,80,8,10,true,2025-03-06 09:14:50.571649
U_03162d923059,EX_04bd07fc155d,A_7a7f8cc18f67,60,3,5,false,2025-03-06 09:19:43.010928
U_03162d923059,EX_04bd07fc155d,A_7a7f8cc18f67,100,5,5,true,2025-03-06 09:20:19.20526
U_03162d923059,EX_a404e436b9d6,A_7a7f8cc18f67,80,8,10,true,2025-03-06 09:27:14.502655
U_03162d923059,EX_7555c304445d,A_7a7f8cc18f67,100,10,10,true,2025-03-06 09:30:53.207388
U_c07d967f55f9,EX_82af9f14c11a,A_51046acd0380,100,1,1,true,2025-03-06 09:43:31.945661
U_5596b81b31c3,EX_fc8b6f1cd61b,A_34d5e06a6831,60,6,10,false,2025-03-06 09:45:31.725775
U_5596b81b31c3,EX_fc8b6f1cd61b,A_34d5e06a6831,90,9,10,true,2025-03-06 09:48:25.384897
U_c07d967f55f9,EX_9ea3b83790a3,A_51046acd0380,100,1,1,true,2025-03-06 10:07:09.297843
U_d2a677a64928,EX_58199c4087fe,A_c1e32819e737,20,2,10,false,2025-03-06 10:45:31.422296
U_fbddf4da2712,EX_abfd99bd313f,A_4281d76f347b,100,1,1,true,2025-03-06 11:01:33.476108
U_ec91642af531,EX_04bd07fc155d,A_4281d76f347b,80,4,5,true,2025-03-06 11:15:14.270251
U_fbddf4da2712,EX_04bd07fc155d,A_4281d76f347b,100,5,5,true,2025-03-06 11:15:17.493908
U_d2a677a64928,EX_04bd07fc155d,A_4281d76f347b,60,3,5,false,2025-03-06 11:20:12.414209
U_d2a677a64928,EX_04bd07fc155d,A_4281d76f347b,20,1,5,false,2025-03-06 11:20:42.686399
U_d2a677a64928,EX_04bd07fc155d,A_4281d76f347b,40,2,5,false,2025-03-06 11:21:07.026738
U_d2a677a64928,EX_04bd07fc155d,A_4281d76f347b,0,0,5,false,2025-03-06 11:22:17.792512
U_d2a677a64928,EX_abfd99bd313f,A_4281d76f347b,100,1,1,true,2025-03-06 11:23:56.705182
U_fbddf4da2712,EX_3077bd67c82a,A_4281d76f347b,100,10,10,true,2025-03-06 11:30:11.9175
U_fbddf4da2712,EX_6628deb203eb,A_4281d76f347b,80,4,5,true,2025-03-06 11:44:53.162088
U_c07d967f55f9,EX_e48bc1d52623,A_51046acd0380,70,7,10,false,2025-03-06 11:59:57.571301
U_c07d967f55f9,EX_e48bc1d52623,A_51046acd0380,90,9,10,true,2025-03-06 12:06:11.386316
U_e8078133fc21,EX_9096c9bbcbf1,A_bface9c06fd7,100,10,10,true,2025-03-06 12:06:21.164571
U_51ec3268dd79,EX_fc8b6f1cd61b,A_14af4e997f8e,100,10,10,true,2025-03-06 12:06:58.539451
U_504cb0f13873,EX_522d832c5f57,A_84e608d65b02,90,9,10,true,2025-03-06 12:07:49.575876
U_f6f88e238d1d,EX_efecaa4f1e91,A_7a7f8cc18f67,90,9,10,true,2025-03-06 12:14:01.216255
U_f6f88e238d1d,EX_accd4d69e6db,A_7a7f8cc18f67,100,1,1,true,2025-03-06 12:20:26.641929
U_3a21a23b88ec,EX_abfd99bd313f,A_4281d76f347b,100,1,1,true,2025-03-06 12:39:52.784303
U_504cb0f13873,EX_dfa71dc8c92e,A_84e608d65b02,50,5,10,false,2025-03-06 12:40:42.705613
U_504cb0f13873,EX_dfa71dc8c92e,A_84e608d65b02,70,7,10,false,2025-03-06 12:47:17.300004
U_504cb0f13873,EX_dfa71dc8c92e,A_84e608d65b02,80,8,10,true,2025-03-06 12:49:19.233765
U_3a21a23b88ec,EX_04bd07fc155d,A_4281d76f347b,60,3,5,false,2025-03-06 12:55:08.498093
U_3a21a23b88ec,EX_04bd07fc155d,A_4281d76f347b,80,4,5,true,2025-03-06 12:56:56.126998
U_fe94ee096c99,EX_62924f58402a,A_60147686b0d7,100,10,10,true,2025-03-06 13:04:28.33121
U_1413df8881bc,EX_285af5a822d0,A_f6b33d8fc96d,80,8,10,true,2025-03-06 13:26:50.70193
U_f6f88e238d1d,EX_3993aa0c8579,A_7a7f8cc18f67,50,5,10,false,2025-03-06 14:42:55.880231
U_f6f88e238d1d,EX_3993aa0c8579,A_7a7f8cc18f67,60,6,10,false,2025-03-06 14:45:44.733501
U_ef16fd5171ca,EX_b977d8c12e98,A_b8e3e1a278e6,100,10,10,true,2025-03-06 14:49:15.313315
U_f6f88e238d1d,EX_3993aa0c8579,A_7a7f8cc18f67,60,6,10,false,2025-03-06 14:49:26.385479
U_f6f88e238d1d,EX_3993aa0c8579,A_7a7f8cc18f67,30,3,10,false,2025-03-06 14:51:27.46939
U_f6f88e238d1d,EX_3993aa0c8579,A_7a7f8cc18f67,60,6,10,false,2025-03-06 14:53:32.767997
U_f6f88e238d1d,EX_04bd07fc155d,A_7a7f8cc18f67,100,5,5,true,2025-03-06 15:09:45.306024
U_c3a57df60a1d,EX_ed241e9689d2,A_a432eb83fb96,60,3,5,false,2025-03-06 20:12:21.921282
U_c3a57df60a1d,EX_ed241e9689d2,A_a432eb83fb96,80,4,5,true,2025-03-06 20:14:07.23101
U_03162d923059,EX_b177c0f02ed1,A_7a7f8cc18f67,40,2,5,false,2025-03-06 20:28:14.292659
U_c3a57df60a1d,EX_0d328218decb,A_a432eb83fb96,60,3,5,false,2025-03-06 20:29:06.370849
U_03162d923059,EX_b177c0f02ed1,A_7a7f8cc18f67,60,3,5,false,2025-03-06 20:29:20.761519
U_03162d923059,EX_b177c0f02ed1,A_7a7f8cc18f67,80,4,5,true,2025-03-06 20:30:13.303081
U_c3a57df60a1d,EX_0d328218decb,A_a432eb83fb96,40,2,5,false,2025-03-06 20:30:58.719115
U_c3a57df60a1d,EX_0d328218decb,A_a432eb83fb96,60,3,5,false,2025-03-06 20:32:11.136128
U_c3a57df60a1d,EX_0d328218decb,A_a432eb83fb96,80,4,5,true,2025-03-06 20:33:19.448568
U_03162d923059,EX_3993aa0c8579,A_7a7f8cc18f67,30,3,10,false,2025-03-06 20:37:34.872276
U_03162d923059,EX_3993aa0c8579,A_7a7f8cc18f67,20,2,10,false,2025-03-06 20:41:56.96237
U_03162d923059,EX_3993aa0c8579,A_7a7f8cc18f67,40,4,10,false,2025-03-06 20:43:47.485514
U_03162d923059,EX_01c117f6ec57,A_7a7f8cc18f67,100,10,10,true,2025-03-06 20:48:13.96422
U_e0b640405c49,EX_ed241e9689d2,A_7a7f8cc18f67,40,2,5,false,2025-03-07 00:38:57.769425
U_e0b640405c49,EX_ed241e9689d2,A_7a7f8cc18f67,60,3,5,false,2025-03-07 00:40:39.097262
U_e0b640405c49,EX_ed241e9689d2,A_7a7f8cc18f67,80,4,5,true,2025-03-07 00:41:55.7861
U_e0b640405c49,EX_3077bd67c82a,A_7a7f8cc18f67,100,10,10,true,2025-03-07 02:22:56.173989
U_f55511882248,EX_6a5d6e21810e,A_7a7f8cc18f67,100,1,1,true,2025-03-07 06:44:57.803979
U_03162d923059,EX_3993aa0c8579,A_7a7f8cc18f67,50,5,10,false,2025-03-07 07:10:24.765438
U_03162d923059,EX_3993aa0c8579,A_7a7f8cc18f67,30,3,10,false,2025-03-07 07:11:53.186701
U_f55511882248,EX_7555c304445d,A_7a7f8cc18f67,100,10,10,true,2025-03-07 07:14:50.49792
U_03162d923059,EX_4c8ed5be5167,A_7a7f8cc18f67,90,9,10,true,2025-03-07 07:23:35.247211
U_03162d923059,EX_b9f2e4ec0c54,A_7a7f8cc18f67,80,8,10,true,2025-03-07 07:38:14.775678
U_03162d923059,EX_49a7a6bcec25,A_7a7f8cc18f67,90,9,10,true,2025-03-07 07:50:18.426396
U_03162d923059,EX_82af9f14c11a,A_7a7f8cc18f67,100,1,1,true,2025-03-07 07:53:59.053085
U_03162d923059,EX_c71fe1e4b254,A_7a7f8cc18f67,80,4,5,true,2025-03-07 08:02:10.18387
U_03162d923059,EX_ea0abfd5867a,A_7a7f8cc18f67,90,9,10,true,2025-03-07 08:17:20.820912
U_03162d923059,EX_658c19cf46dd,A_7a7f8cc18f67,100,5,5,true,2025-03-07 08:23:07.100246
U_03162d923059,EX_accd4d69e6db,A_7a7f8cc18f67,100,1,1,true,2025-03-07 08:24:55.525611
U_03162d923059,EX_ed241e9689d2,A_7a7f8cc18f67,100,5,5,true,2025-03-07 08:30:02.541145
U_03162d923059,EX_3077bd67c82a,A_7a7f8cc18f67,80,8,10,true,2025-03-07 08:45:00.030754
U_03162d923059,EX_3993aa0c8579,A_7a7f8cc18f67,20,2,10,false,2025-03-07 08:52:42.12675
U_03162d923059,EX_3993aa0c8579,A_7a7f8cc18f67,30,3,10,false,2025-03-07 08:53:38.090695
U_a13d13af59f6,EX_3993aa0c8579,A_c215eed8cb12,50,5,10,false,2025-03-07 09:25:34.518339
U_a13d13af59f6,EX_3993aa0c8579,A_c215eed8cb12,50,5,10,false,2025-03-07 09:34:53.504901
U_ca5ce7a9af68,EX_e600a2b17361,A_7c2222800582,100,10,10,true,2025-03-07 09:35:28.048304
U_03162d923059,EX_3993aa0c8579,A_7a7f8cc18f67,50,5,10,false,2025-03-07 09:50:08.606336
U_03162d923059,EX_3993aa0c8579,A_7a7f8cc18f67,80,8,10,true,2025-03-07 09:57:01.539817
U_ca5ce7a9af68,EX_4e286504f7f0,A_7c2222800582,100,10,10,true,2025-03-07 10:03:56.98239
U_ff928878a195,EX_62924f58402a,A_60147686b0d7,80,8,10,true,2025-03-07 10:44:35.597885
U_c07d967f55f9,EX_b030354996ac,A_51046acd0380,50,5,10,false,2025-03-07 10:48:38.999135
U_84810aef99ba,EX_ac81fdf6c43a,A_902f3efadd15,90,9,10,true,2025-03-07 11:19:18.860468
U_c07d967f55f9,EX_b030354996ac,A_51046acd0380,70,7,10,false,2025-03-07 11:45:13.520228
U_c07d967f55f9,EX_b030354996ac,A_51046acd0380,80,8,10,true,2025-03-07 11:51:01.489056
U_f55511882248,EX_3077bd67c82a,A_7a7f8cc18f67,100,10,10,true,2025-03-07 12:12:54.088928
U_c07d967f55f9,EX_7d47f411e99b,A_a986770dab2c,100,1,1,true,2025-03-07 12:15:22.974742
U_e8078133fc21,EX_48d9d5c87145,A_bface9c06fd7,100,10,10,true,2025-03-07 13:20:48.691745
U_a29a11478559,EX_04bd07fc155d,A_7a7f8cc18f67,80,4,5,true,2025-03-07 13:24:04.299781
U_ca5ce7a9af68,EX_81f5739ef29b,A_7c2222800582,90,9,10,true,2025-03-07 14:19:01.758178
U_ca5ce7a9af68,EX_4e4e8bed8ffd,A_7c2222800582,100,10,10,true,2025-03-07 14:36:18.409371
U_5a9cbe140e82,EX_b9f8fc7737e0,A_134a12237514,80,8,10,true,2025-03-07 19:09:10.888792
U_5a9cbe140e82,EX_3615061d03a6,A_134a12237514,90,9,10,true,2025-03-07 19:31:48.111176
U_5a9cbe140e82,EX_ea0abfd5867a,A_134a12237514,90,9,10,true,2025-03-07 20:01:46.08015
U_5a9cbe140e82,EX_392e6cbff950,A_114d1e1e7b40,100,10,10,true,2025-03-07 20:53:49.522752
U_5a9cbe140e82,EX_4af5cb0baa07,A_114d1e1e7b40,90,9,10,true,2025-03-07 21:17:17.438003
U_dc03a5c43b42,EX_efecaa4f1e91,A_4281d76f347b,30,3,10,false,2025-03-08 02:54:03.103202
U_03162d923059,EX_efecaa4f1e91,A_7a7f8cc18f67,90,9,10,true,2025-03-08 10:38:03.121366
U_946437168297,EX_937232ae0869,A_c7b05301574a,80,8,10,true,2025-03-08 14:12:57.566751
U_ef16fd5171ca,EX_187aee390188,A_b8e3e1a278e6,100,10,10,true,2025-03-08 14:26:58.570411
U_a16d7e9d053d,EX_27cab41df7ce,A_8050e02b421b,60,3,5,false,2025-03-09 08:07:01.507516
U_a16d7e9d053d,EX_27cab41df7ce,A_8050e02b421b,80,4,5,true,2025-03-09 08:08:11.526006
U_a16d7e9d053d,EX_9096c9bbcbf1,A_1418d520393e,90,9,10,true,2025-03-09 08:37:23.601097
U_9460dfa94868,EX_3083d7d75ae6,A_62342b7ea59d,70,7,10,false,2025-03-09 09:54:57.600001
U_9460dfa94868,EX_3083d7d75ae6,A_62342b7ea59d,70,7,10,false,2025-03-09 10:00:41.984084
U_217ba0b2bbbf,EX_49a7a6bcec25,A_34d5e06a6831,30,3,10,false,2025-03-09 10:02:27.123428
U_9460dfa94868,EX_3083d7d75ae6,A_62342b7ea59d,80,8,10,true,2025-03-09 10:04:39.729464
U_217ba0b2bbbf,EX_49a7a6bcec25,A_34d5e06a6831,70,7,10,false,2025-03-09 10:11:36.597382
U_217ba0b2bbbf,EX_49a7a6bcec25,A_34d5e06a6831,40,4,10,false,2025-03-09 10:17:54.993493
U_217ba0b2bbbf,EX_49a7a6bcec25,A_34d5e06a6831,70,7,10,false,2025-03-09 10:58:44.387989
U_451262dc2c67,EX_ac81fdf6c43a,A_902f3efadd15,30,3,10,false,2025-03-09 11:05:57.214028
U_451262dc2c67,EX_ac81fdf6c43a,A_902f3efadd15,60,6,10,false,2025-03-09 11:08:38.218835
U_451262dc2c67,EX_ac81fdf6c43a,A_902f3efadd15,20,2,10,false,2025-03-09 11:12:33.906916
U_451262dc2c67,EX_ac81fdf6c43a,A_902f3efadd15,50,5,10,false,2025-03-09 11:17:39.977359
U_451262dc2c67,EX_ac81fdf6c43a,A_902f3efadd15,30,3,10,false,2025-03-09 11:23:51.699028
U_217ba0b2bbbf,EX_49a7a6bcec25,A_34d5e06a6831,60,6,10,false,2025-03-09 11:24:55.304109
U_451262dc2c67,EX_ac81fdf6c43a,A_902f3efadd15,50,5,10,false,2025-03-09 11:30:58.494674
U_451262dc2c67,EX_ac81fdf6c43a,A_902f3efadd15,50,5,10,false,2025-03-09 11:35:55.386176
U_a16d7e9d053d,EX_187aee390188,A_d7c042b4e5f8,60,6,10,false,2025-03-09 11:38:51.880376
U_451262dc2c67,EX_ac81fdf6c43a,A_902f3efadd15,10,1,10,false,2025-03-09 11:43:25.42279
U_a16d7e9d053d,EX_187aee390188,A_d7c042b4e5f8,80,8,10,true,2025-03-09 11:44:16.111013
U_217ba0b2bbbf,EX_49a7a6bcec25,A_34d5e06a6831,80,8,10,true,2025-03-09 11:47:18.215473
U_451262dc2c67,EX_ac81fdf6c43a,A_902f3efadd15,40,4,10,false,2025-03-09 11:48:26.984686
U_451262dc2c67,EX_ac81fdf6c43a,A_902f3efadd15,30,3,10,false,2025-03-09 11:55:01.205499
U_451262dc2c67,EX_ac81fdf6c43a,A_902f3efadd15,40,4,10,false,2025-03-09 11:55:22.163984
U_451262dc2c67,EX_ac81fdf6c43a,A_902f3efadd15,40,4,10,false,2025-03-09 11:55:45.871543
U_451262dc2c67,EX_ac81fdf6c43a,A_902f3efadd15,60,6,10,false,2025-03-09 11:56:07.381481
U_451262dc2c67,EX_ac81fdf6c43a,A_902f3efadd15,30,3,10,false,2025-03-09 11:56:29.886647
U_451262dc2c67,EX_ac81fdf6c43a,A_902f3efadd15,30,3,10,false,2025-03-09 11:56:53.381796
U_451262dc2c67,EX_ac81fdf6c43a,A_902f3efadd15,30,3,10,false,2025-03-09 11:57:37.753359
U_451262dc2c67,EX_ac81fdf6c43a,A_902f3efadd15,10,1,10,false,2025-03-09 11:58:53.48778
U_451262dc2c67,EX_ac81fdf6c43a,A_902f3efadd15,40,4,10,false,2025-03-09 12:02:59.988991
U_451262dc2c67,EX_ac81fdf6c43a,A_902f3efadd15,30,3,10,false,2025-03-09 12:13:02.993595
U_451262dc2c67,EX_ac81fdf6c43a,A_902f3efadd15,40,4,10,false,2025-03-09 12:18:40.965368
U_451262dc2c67,EX_ac81fdf6c43a,A_902f3efadd15,30,3,10,false,2025-03-09 12:22:32.262788
U_217ba0b2bbbf,EX_48681b8d641d,A_34d5e06a6831,70,7,10,false,2025-03-09 12:28:07.089692
U_217ba0b2bbbf,EX_48681b8d641d,A_34d5e06a6831,90,9,10,true,2025-03-09 12:30:01.901719
U_217ba0b2bbbf,EX_fc8b6f1cd61b,A_34d5e06a6831,40,4,10,false,2025-03-09 13:24:31.618703
U_9460dfa94868,EX_7555c304445d,A_62342b7ea59d,100,10,10,true,2025-03-09 13:41:50.312032
U_217ba0b2bbbf,EX_fc8b6f1cd61b,A_34d5e06a6831,70,7,10,false,2025-03-09 13:55:44.865244
U_9460dfa94868,EX_73f8bfce89ba,A_62342b7ea59d,80,4,5,true,2025-03-09 14:00:04.404705
U_217ba0b2bbbf,EX_fc8b6f1cd61b,A_34d5e06a6831,60,6,10,false,2025-03-09 14:13:48.226528
U_217ba0b2bbbf,EX_fc8b6f1cd61b,A_34d5e06a6831,80,8,10,true,2025-03-09 14:17:06.210563
U_217ba0b2bbbf,EX_ac81fdf6c43a,A_34d5e06a6831,70,7,10,false,2025-03-09 15:06:43.428624
U_217ba0b2bbbf,EX_ac81fdf6c43a,A_34d5e06a6831,70,7,10,false,2025-03-09 15:11:50.006494
U_217ba0b2bbbf,EX_ac81fdf6c43a,A_34d5e06a6831,90,9,10,true,2025-03-09 15:18:15.444991
U_7973ae240cbc,EX_ac81fdf6c43a,A_b6d90b318ef7,80,8,10,true,2025-03-09 15:33:58.079274
U_217ba0b2bbbf,EX_937232ae0869,A_34d5e06a6831,80,8,10,true,2025-03-09 15:53:09.872146
U_217ba0b2bbbf,EX_b030354996ac,A_34d5e06a6831,20,2,10,false,2025-03-09 16:52:16.587665
U_217ba0b2bbbf,EX_b030354996ac,A_34d5e06a6831,70,7,10,false,2025-03-09 17:02:57.636746
U_217ba0b2bbbf,EX_b030354996ac,A_34d5e06a6831,80,8,10,true,2025-03-09 17:05:47.503122
U_451262dc2c67,EX_ac81fdf6c43a,A_902f3efadd15,90,9,10,true,2025-03-09 17:10:07.223085
U_217ba0b2bbbf,EX_5f6ea054f652,A_9251ac74e8cc,70,7,10,false,2025-03-09 17:17:08.557746
U_217ba0b2bbbf,EX_5f6ea054f652,A_9251ac74e8cc,60,6,10,false,2025-03-09 17:19:22.485278
U_217ba0b2bbbf,EX_5f6ea054f652,A_9251ac74e8cc,80,8,10,true,2025-03-09 17:21:04.720328
U_9bfeb0e3b30d,EX_e589176ee28f,A_64acb3b37162,100,5,5,true,2025-03-09 18:19:15.694761
U_217ba0b2bbbf,EX_62924f58402a,A_34d5e06a6831,60,6,10,false,2025-03-09 19:04:13.036692
U_f371fd61d5c1,EX_e589176ee28f,A_55326ff6b569,60,3,5,false,2025-03-09 19:09:27.181759
U_217ba0b2bbbf,EX_62924f58402a,A_34d5e06a6831,70,7,10,false,2025-03-09 19:10:02.863024
U_f371fd61d5c1,EX_e589176ee28f,A_55326ff6b569,100,5,5,true,2025-03-09 19:10:30.335215
U_494e38afe686,EX_f2b7a5729701,A_de13cabf01f1,100,5,5,true,2025-03-09 19:16:25.13275
U_217ba0b2bbbf,EX_62924f58402a,A_34d5e06a6831,50,5,10,false,2025-03-09 19:26:18.503731
U_f371fd61d5c1,EX_a404e436b9d6,A_55326ff6b569,70,7,10,false,2025-03-09 19:36:00.996393
U_f371fd61d5c1,EX_a404e436b9d6,A_55326ff6b569,70,7,10,false,2025-03-09 19:38:51.499716
U_f371fd61d5c1,EX_a404e436b9d6,A_55326ff6b569,70,7,10,false,2025-03-09 19:43:22.316009
U_f371fd61d5c1,EX_a404e436b9d6,A_55326ff6b569,100,10,10,true,2025-03-09 19:45:55.110302
U_217ba0b2bbbf,EX_62924f58402a,A_34d5e06a6831,70,7,10,false,2025-03-09 19:47:37.193609
U_217ba0b2bbbf,EX_62924f58402a,A_34d5e06a6831,30,3,10,false,2025-03-09 19:50:41.408795
U_217ba0b2bbbf,EX_62924f58402a,A_34d5e06a6831,60,6,10,false,2025-03-09 19:52:27.172152
U_217ba0b2bbbf,EX_62924f58402a,A_34d5e06a6831,60,6,10,false,2025-03-09 20:40:53.280874
U_217ba0b2bbbf,EX_62924f58402a,A_34d5e06a6831,60,6,10,false,2025-03-09 21:14:12.211896
U_217ba0b2bbbf,EX_62924f58402a,A_34d5e06a6831,70,7,10,false,2025-03-09 21:37:37.097386
U_e3a11e7e3d2e,EX_27404e295acd,A_273d3e7f65c0,100,1,1,true,2025-03-10 08:34:46.562646
U_3f762cb4a5bc,EX_a697a2eb7fe6,A_a432eb83fb96,60,6,10,false,2025-03-10 08:42:31.151368
U_3f762cb4a5bc,EX_a697a2eb7fe6,A_a432eb83fb96,70,7,10,false,2025-03-10 08:48:12.316924
U_3f762cb4a5bc,EX_a697a2eb7fe6,A_a432eb83fb96,50,5,10,false,2025-03-10 08:55:05.073921
U_e0ac996f1fc8,EX_62924f58402a,A_60147686b0d7,90,9,10,true,2025-03-10 08:57:06.063575
U_3f762cb4a5bc,EX_a697a2eb7fe6,A_a432eb83fb96,70,7,10,false,2025-03-10 09:01:28.094951
U_e0ac996f1fc8,EX_ac81fdf6c43a,A_b6d90b318ef7,60,6,10,false,2025-03-10 09:05:35.080996
U_e0ac996f1fc8,EX_ac81fdf6c43a,A_b6d90b318ef7,70,7,10,false,2025-03-10 09:09:27.268079
U_e0ac996f1fc8,EX_ac81fdf6c43a,A_b6d90b318ef7,90,9,10,true,2025-03-10 09:12:57.699726
U_3f762cb4a5bc,EX_a697a2eb7fe6,A_a432eb83fb96,50,5,10,false,2025-03-10 09:13:37.196182
U_3f762cb4a5bc,EX_a697a2eb7fe6,A_a432eb83fb96,30,3,10,false,2025-03-10 09:49:08.341755
U_3f762cb4a5bc,EX_a697a2eb7fe6,A_a432eb83fb96,60,6,10,false,2025-03-10 09:53:09.263385
U_3f762cb4a5bc,EX_a697a2eb7fe6,A_a432eb83fb96,60,6,10,false,2025-03-10 10:04:37.486319
U_0d6d8eb0999a,EX_31ae6ee12441,A_1622789b733e,70,7,10,false,2025-03-10 10:20:38.45107
U_e86c00b82efe,EX_f2b7a5729701,A_5879151209af,80,4,5,true,2025-03-10 10:26:12.709963
U_e86c00b82efe,EX_7555c304445d,A_5879151209af,100,10,10,true,2025-03-10 10:32:00.612316
U_3f762cb4a5bc,EX_a697a2eb7fe6,A_a432eb83fb96,40,4,10,false,2025-03-10 10:39:12.927481
